"id","name","ab_name","level","hp","ap","dp","rarity","deck_cost","slot","stand_image","chara_image","artifact_image","bg_image","caption","charactor_id","next_id","kind","created_at","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai","ab_name_en","ab_name_fr","ab_name_kr","ab_name_scn","ab_name_tcn","ab_name_ina","ab_name_thai","caption_en","caption_fr","caption_kr","caption_scn","caption_tcn","caption_ina","caption_thai"
286,"アスラ","- Venom - Asura",1,10,8,6,6,20,7126,"standchara29","cc29_a.swf",,,"東方衛士隊の忍者。ルビオナのメルツバウ家リュカ大公の下で働く密偵。",29,287,0,"2010-09-16 07:15:29 UTC","Asura","Asura","아수라","阿修罗","阿修羅","Asura","อาซูร่า","- Venom -","- Venom -","- Venom - Asura","- Venom - Asura","- Venom - Asura","- Venom - Asura","- Venom - Asura","An Eastern Defense Force ninja assigned to spy on Lubiona's Archduke Luka Mervutz.","Ninja des Forces de Défense de l'Est. Espion du Royaume de Lubiona travaillant auprès de l'Archiduc Lucas de la famille de Mervutz.","동방 위사대의 닌자. 루비오나왕국의 메르츠바우가의 루카 대공 밑에서 일하는 일급 첩보원.","东方卫士队的忍者。在鲁比欧那的梅尔巴兹家鲁卡大公身边，执行勤务的密探。","東方衛士隊的忍者。在魯比歐那的梅爾茲堡家魯卡大公身邊，執行勤務的密探。","Ninja yang bekerja sebagai mata-mata dibawah keluarga Luka Mertval di kerajaan Lubiona.","มือลอบสังหารของกองทัพตะวันออก ทำงานให้กับลูคา ขุนนางตระกูลเมิร์ซบาวแห่งรูบิโอน่า"
287,"アスラ","- Venom - Asura",2,10,9,6,7,20,7126,"standchara29","cc29_b.swf",,,"東方衛士隊の忍者。ルビオナのメルツバウ家リュカ大公の下で働く密偵。",29,288,0,"2010-09-16 07:15:29 UTC","Asura","Asura","아수라","阿修罗","阿修羅","Asura","อาซูร่า","- Venom -","- Venom -","- Venom - Asura","- Venom - Asura","- Venom - Asura","- Venom - Asura","- Venom - Asura","An Eastern Defense Force ninja assigned to spy on Lubiona's Archduke Luka Mervutz.","Ninja des Forces de Défense de l'Est. Espion du Royaume de Lubiona travaillant auprès de l'Archiduc Lucas de la famille de Mervutz.","동방 위사대의 닌자. 루비오나왕국의 메르츠바우가의 루카 대공 밑에서 일하는 일급 첩보원.","东方卫士队的忍者。在鲁比欧那的梅尔巴兹家鲁卡大公身边，执行勤务的密探。","東方衛士隊的忍者。在魯比歐那的梅爾茲堡家魯卡大公身邊，執行勤務的密探。","Ninja yang bekerja sebagai mata-mata dibawah keluarga Luka Mertval di kerajaan Lubiona.","มือลอบสังหารของกองทัพตะวันออก ทำงานให้กับลูคา ขุนนางตระกูลเมิร์ซบาวแห่งรูบิโอน่า"
288,"アスラ","- Venom - Asura",3,11,9,7,8,22,17126,"standchara29","cc29_c.swf",,,"東方衛士隊の忍者。ルビオナのメルツバウ家リュカ大公の下で働く密偵。",29,289,0,"2010-09-16 07:15:29 UTC","Asura","Asura","아수라","阿修罗","阿修羅","Asura","อาซูร่า","- Venom -","- Venom -","- Venom - Asura","- Venom - Asura","- Venom - Asura","- Venom - Asura","- Venom - Asura","An Eastern Defense Force ninja assigned to spy on Lubiona's Archduke Luka Mervutz.","Ninja des Forces de Défense de l'Est. Espion du Royaume de Lubiona travaillant auprès de l'Archiduc Lucas de la famille de Mervutz.","동방 위사대의 닌자. 루비오나왕국의 메르츠바우가의 루카 대공 밑에서 일하는 일급 첩보원.","东方卫士队的忍者。在鲁比欧那的梅尔巴兹家鲁卡大公身边，执行勤务的密探。","東方衛士隊的忍者。在魯比歐那的梅爾茲堡家魯卡大公身邊，執行勤務的密探。","Ninja yang bekerja sebagai mata-mata dibawah keluarga Luka Mertval di kerajaan Lubiona.","มือลอบสังหารของกองทัพตะวันออก ทำงานให้กับลูคา ขุนนางตระกูลเมิร์ซบาวแห่งรูบิโอน่า"
289,"アスラ","- Venom - Asura",4,12,10,8,9,24,17126,"standchara29","cc29_d.swf",,,"東方衛士隊の忍者。ルビオナのメルツバウ家リュカ大公の下で働く密偵。",29,290,0,"2010-09-16 07:15:29 UTC","Asura","Asura","아수라","阿修罗","阿修羅","Asura","อาซูร่า","- Venom -","- Venom -","- Venom - Asura","- Venom - Asura","- Venom - Asura","- Venom - Asura","- Venom - Asura","An Eastern Defense Force ninja assigned to spy on Lubiona's Archduke Luka Mervutz.","Ninja des Forces de Défense de l'Est. Espion du Royaume de Lubiona travaillant auprès de l'Archiduc Lucas de la famille de Mervutz.","동방 위사대의 닌자. 루비오나왕국의 메르츠바우가의 루카 대공 밑에서 일하는 일급 첩보원.","东方卫士队的忍者。在鲁比欧那的梅尔巴兹家鲁卡大公身边，执行勤务的密探。","東方衛士隊的忍者。在魯比歐那的梅爾茲堡家魯卡大公身邊，執行勤務的密探。","Ninja yang bekerja sebagai mata-mata dibawah keluarga Luka Mertval di kerajaan Lubiona.","มือลอบสังหารของกองทัพตะวันออก ทำงานให้กับลูคา ขุนนางตระกูลเมิร์ซบาวแห่งรูบิโอน่า"
290,"アスラ","- Venom - Asura",5,13,11,8,10,27,317126,"standchara29","cc29_e.swf",,,"東方衛士隊の忍者。ルビオナのメルツバウ家リュカ大公の下で働く密偵。",29,,0,"2010-09-16 07:15:29 UTC","Asura","Asura","아수라","阿修罗","阿修羅","Asura","อาซูร่า","- Venom -","- Venom -","- Venom - Asura","- Venom - Asura","- Venom - Asura","- Venom - Asura","- Venom - Asura","An Eastern Defense Force ninja assigned to spy on Lubiona's Archduke Luka Mervutz.","Ninja des Forces de Défense de l'Est. Espion du Royaume de Lubiona travaillant auprès de l'Archiduc Lucas de la famille de Mervutz.","동방 위사대의 닌자. 루비오나왕국의 메르츠바우가의 루카 대공 밑에서 일하는 일급 첩보원.","东方卫士队的忍者。在鲁比欧那的梅尔巴兹家鲁卡大公身边，执行勤务的密探。","東方衛士隊的忍者。在魯比歐那的梅爾茲堡家魯卡大公身邊，執行勤務的密探。","Ninja yang bekerja sebagai mata-mata dibawah keluarga Luka Mertval di kerajaan Lubiona.","มือลอบสังหารของกองทัพตะวันออก ทำงานให้กับลูคา ขุนนางตระกูลเมิร์ซบาวแห่งรูบิโอน่า"
291,"ブロウニング","- Detective - Browning",1,6,4,6,5,9,7,"kvgaleibb","asgaeogiar.swf",,,"魔都ローゼンブルグで活動する探偵。謎のアタッシュケースを託され、とある事件に巻き込まれる。",30,292,0,"2010-09-16 07:15:29 UTC","Browning","Browning","브라우닝","布朗宁","布朗寧","Browning","บราวนิ่ง","- Detective -","- Détective -","- Detective - Browning","- Detective - Browning","- Detective - Browning","- Detective - Browning","- Detective - Browning","A mysterious briefcase-carrying detective working in the city of Rosenburg's magic district, caught up in a certain affair.","Détective de la ville de Rosenberg. Il porte un curieux attaché-case et se retrouve régulièrement impliqué dans toutes sortes d'aventures.","마도 로젠브루그에서 활동하는 탐정. 수수께끼의 서류 가방을 위탁받고 어떤 사건에 휘말리게 된다.","在魔都罗占布尔克活动的侦探。被交付了一个谜之公事包，而被卷入了某个事件中。","在魔都羅占布爾克活動的偵探。被交付了一個謎之公事包，而被捲入了某個事件中。","Detektif yang bekerja di Rothenburg. Dia diberikan sebuh tas misterius dan terlibat dalam kasus tertentu.","นักสืบที่ปฏิบัติงานอยู่ในนครปิศาจโรเธนเบิร์ก เข้าไปพัวพันกับคดีหนึ่งหลังจากได้รับกระเป๋าเอกสารปริศนาใบหนึ่งมา"
292,"ブロウニング","- Detective - Browning",2,7,4,7,5,13,57,"kvgaleibb","bsgaeogiar.swf",,,"魔都ローゼンブルグで活動する探偵。謎のアタッシュケースを託され、とある事件に巻き込まれる。",30,293,0,"2010-09-16 07:15:29 UTC","Browning","Browning","브라우닝","布朗宁","布朗寧","Browning","บราวนิ่ง","- Detective -","- Détective -","- Detective - Browning","- Detective - Browning","- Detective - Browning","- Detective - Browning","- Detective - Browning","A mysterious briefcase-carrying detective working in the city of Rosenburg's magic district, caught up in a certain affair.","Détective de la ville de Rosenberg. Il porte un curieux attaché-case et se retrouve régulièrement impliqué dans toutes sortes d'aventures.","마도 로젠브루그에서 활동하는 탐정. 수수께끼의 서류 가방을 위탁받고 어떤 사건에 휘말리게 된다.","在魔都罗占布尔克活动的侦探。被交付了一个谜之公事包，而被卷入了某个事件中。","在魔都羅占布爾克活動的偵探。被交付了一個謎之公事包，而被捲入了某個事件中。","Detektif yang bekerja di Rothenburg. Dia diberikan sebuh tas misterius dan terlibat dalam kasus tertentu.","นักสืบที่ปฏิบัติงานอยู่ในนครปิศาจโรเธนเบิร์ก เข้าไปพัวพันกับคดีหนึ่งหลังจากได้รับกระเป๋าเอกสารปริศนาใบหนึ่งมา"
293,"ブロウニング","- Detective - Browning",3,8,5,7,5,16,57,"kvgaleibb","csgaeogiar.swf",,,"魔都ローゼンブルグで活動する探偵。謎のアタッシュケースを託され、とある事件に巻き込まれる。",30,294,0,"2010-09-16 07:15:29 UTC","Browning","Browning","브라우닝","布朗宁","布朗寧","Browning","บราวนิ่ง","- Detective -","- Détective -","- Detective - Browning","- Detective - Browning","- Detective - Browning","- Detective - Browning","- Detective - Browning","A mysterious briefcase-carrying detective working in the city of Rosenburg's magic district, caught up in a certain affair.","Détective de la ville de Rosenberg. Il porte un curieux attaché-case et se retrouve régulièrement impliqué dans toutes sortes d'aventures.","마도 로젠브루그에서 활동하는 탐정. 수수께끼의 서류 가방을 위탁받고 어떤 사건에 휘말리게 된다.","在魔都罗占布尔克活动的侦探。被交付了一个谜之公事包，而被卷入了某个事件中。","在魔都羅占布爾克活動的偵探。被交付了一個謎之公事包，而被捲入了某個事件中。","Detektif yang bekerja di Rothenburg. Dia diberikan sebuh tas misterius dan terlibat dalam kasus tertentu.","นักสืบที่ปฏิบัติงานอยู่ในนครปิศาจโรเธนเบิร์ก เข้าไปพัวพันกับคดีหนึ่งหลังจากได้รับกระเป๋าเอกสารปริศนาใบหนึ่งมา"
294,"ブロウニング","- Detective - Browning",4,9,5,8,5,16,657,"kvgaleibb","dsgaeogiar.swf",,,"魔都ローゼンブルグで活動する探偵。謎のアタッシュケースを託され、とある事件に巻き込まれる。",30,295,0,"2010-09-16 07:15:29 UTC","Browning","Browning","브라우닝","布朗宁","布朗寧","Browning","บราวนิ่ง","- Detective -","- Détective -","- Detective - Browning","- Detective - Browning","- Detective - Browning","- Detective - Browning","- Detective - Browning","A mysterious briefcase-carrying detective working in the city of Rosenburg's magic district, caught up in a certain affair.","Détective de la ville de Rosenberg. Il porte un curieux attaché-case et se retrouve régulièrement impliqué dans toutes sortes d'aventures.","마도 로젠브루그에서 활동하는 탐정. 수수께끼의 서류 가방을 위탁받고 어떤 사건에 휘말리게 된다.","在魔都罗占布尔克活动的侦探。被交付了一个谜之公事包，而被卷入了某个事件中。","在魔都羅占布爾克活動的偵探。被交付了一個謎之公事包，而被捲入了某個事件中。","Detektif yang bekerja di Rothenburg. Dia diberikan sebuh tas misterius dan terlibat dalam kasus tertentu.","นักสืบที่ปฏิบัติงานอยู่ในนครปิศาจโรเธนเบิร์ก เข้าไปพัวพันกับคดีหนึ่งหลังจากได้รับกระเป๋าเอกสารปริศนาใบหนึ่งมา"
295,"ブロウニング","- Detective - Browning",5,10,6,8,5,22,657,"kvgaleibb","esgaeogiar.swf",,,"魔都ローゼンブルグで活動する探偵。謎のアタッシュケースを託され、とある事件に巻き込まれる。",30,,0,"2010-09-16 07:15:29 UTC","Browning","Browning","브라우닝","布朗宁","布朗寧","Browning","บราวนิ่ง","- Detective -","- Détective -","- Detective - Browning","- Detective - Browning","- Detective - Browning","- Detective - Browning","- Detective - Browning","A mysterious briefcase-carrying detective working in the city of Rosenburg's magic district, caught up in a certain affair.","Détective de la ville de Rosenberg. Il porte un curieux attaché-case et se retrouve régulièrement impliqué dans toutes sortes d'aventures.","마도 로젠브루그에서 활동하는 탐정. 수수께끼의 서류 가방을 위탁받고 어떤 사건에 휘말리게 된다.","在魔都罗占布尔克活动的侦探。被交付了一个谜之公事包，而被卷入了某个事件中。","在魔都羅占布爾克活動的偵探。被交付了一個謎之公事包，而被捲入了某個事件中。","Detektif yang bekerja di Rothenburg. Dia diberikan sebuh tas misterius dan terlibat dalam kasus tertentu.","นักสืบที่ปฏิบัติงานอยู่ในนครปิศาจโรเธนเบิร์ก เข้าไปพัวพันกับคดีหนึ่งหลังจากได้รับกระเป๋าเอกสารปริศนาใบหนึ่งมา"
296,"ブロウニング","- Detective - Browning",1,9,5,8,6,21,2657,"kvgaleibb","cc30_a.swf",,,"魔都ローゼンブルグで活動する探偵。謎のアタッシュケースを託され、とある事件に巻き込まれる。",30,297,0,"2010-09-16 07:15:29 UTC","Browning","Browning","브라우닝","布朗宁","布朗寧","Browning","บราวนิ่ง","- Detective -","- Détective -","- Detective - Browning","- Detective - Browning","- Detective - Browning","- Detective - Browning","- Detective - Browning","A mysterious briefcase-carrying detective working in the city of Rosenburg's magic district, caught up in a certain affair.","Détective de la ville de Rosenberg. Il porte un curieux attaché-case et se retrouve régulièrement impliqué dans toutes sortes d'aventures.","마도 로젠브루그에서 활동하는 탐정. 수수께끼의 서류 가방을 위탁받고 어떤 사건에 휘말리게 된다.","在魔都罗占布尔克活动的侦探。被交付了一个谜之公事包，而被卷入了某个事件中。","在魔都羅占布爾克活動的偵探。被交付了一個謎之公事包，而被捲入了某個事件中。","Detektif yang bekerja di Rothenburg. Dia diberikan sebuh tas misterius dan terlibat dalam kasus tertentu.","นักสืบที่ปฏิบัติงานอยู่ในนครปิศาจโรเธนเบิร์ก เข้าไปพัวพันกับคดีหนึ่งหลังจากได้รับกระเป๋าเอกสารปริศนาใบหนึ่งมา"
297,"ブロウニング","- Detective - Browning",2,10,6,8,7,23,2657,"kvgaleibb","cc30_b.swf",,,"魔都ローゼンブルグで活動する探偵。謎のアタッシュケースを託され、とある事件に巻き込まれる。",30,298,0,"2010-09-16 07:15:29 UTC","Browning","Browning","브라우닝","布朗宁","布朗寧","Browning","บราวนิ่ง","- Detective -","- Détective -","- Detective - Browning","- Detective - Browning","- Detective - Browning","- Detective - Browning","- Detective - Browning","A mysterious briefcase-carrying detective working in the city of Rosenburg's magic district, caught up in a certain affair.","Détective de la ville de Rosenberg. Il porte un curieux attaché-case et se retrouve régulièrement impliqué dans toutes sortes d'aventures.","마도 로젠브루그에서 활동하는 탐정. 수수께끼의 서류 가방을 위탁받고 어떤 사건에 휘말리게 된다.","在魔都罗占布尔克活动的侦探。被交付了一个谜之公事包，而被卷入了某个事件中。","在魔都羅占布爾克活動的偵探。被交付了一個謎之公事包，而被捲入了某個事件中。","Detektif yang bekerja di Rothenburg. Dia diberikan sebuh tas misterius dan terlibat dalam kasus tertentu.","นักสืบที่ปฏิบัติงานอยู่ในนครปิศาจโรเธนเบิร์ก เข้าไปพัวพันกับคดีหนึ่งหลังจากได้รับกระเป๋าเอกสารปริศนาใบหนึ่งมา"
298,"ブロウニング","- Detective - Browning",3,11,7,8,8,25,62657,"kvgaleibb","cc30_c.swf",,,"魔都ローゼンブルグで活動する探偵。謎のアタッシュケースを託され、とある事件に巻き込まれる。",30,299,0,"2010-09-16 07:15:29 UTC","Browning","Browning","브라우닝","布朗宁","布朗寧","Browning","บราวนิ่ง","- Detective -","- Détective -","- Detective - Browning","- Detective - Browning","- Detective - Browning","- Detective - Browning","- Detective - Browning","A mysterious briefcase-carrying detective working in the city of Rosenburg's magic district, caught up in a certain affair.","Détective de la ville de Rosenberg. Il porte un curieux attaché-case et se retrouve régulièrement impliqué dans toutes sortes d'aventures.","마도 로젠브루그에서 활동하는 탐정. 수수께끼의 서류 가방을 위탁받고 어떤 사건에 휘말리게 된다.","在魔都罗占布尔克活动的侦探。被交付了一个谜之公事包，而被卷入了某个事件中。","在魔都羅占布爾克活動的偵探。被交付了一個謎之公事包，而被捲入了某個事件中。","Detektif yang bekerja di Rothenburg. Dia diberikan sebuh tas misterius dan terlibat dalam kasus tertentu.","นักสืบที่ปฏิบัติงานอยู่ในนครปิศาจโรเธนเบิร์ก เข้าไปพัวพันกับคดีหนึ่งหลังจากได้รับกระเป๋าเอกสารปริศนาใบหนึ่งมา"
299,"ブロウニング","- Detective - Browning",4,12,8,9,9,27,62657,"kvgaleibb","cc30_d.swf",,,"魔都ローゼンブルグで活動する探偵。謎のアタッシュケースを託され、とある事件に巻き込まれる。",30,300,0,"2010-09-16 07:15:29 UTC","Browning","Browning","브라우닝","布朗宁","布朗寧","Browning","บราวนิ่ง","- Detective -","- Détective -","- Detective - Browning","- Detective - Browning","- Detective - Browning","- Detective - Browning","- Detective - Browning","A mysterious briefcase-carrying detective working in the city of Rosenburg's magic district, caught up in a certain affair.","Détective de la ville de Rosenberg. Il porte un curieux attaché-case et se retrouve régulièrement impliqué dans toutes sortes d'aventures.","마도 로젠브루그에서 활동하는 탐정. 수수께끼의 서류 가방을 위탁받고 어떤 사건에 휘말리게 된다.","在魔都罗占布尔克活动的侦探。被交付了一个谜之公事包，而被卷入了某个事件中。","在魔都羅占布爾克活動的偵探。被交付了一個謎之公事包，而被捲入了某個事件中。","Detektif yang bekerja di Rothenburg. Dia diberikan sebuh tas misterius dan terlibat dalam kasus tertentu.","นักสืบที่ปฏิบัติงานอยู่ในนครปิศาจโรเธนเบิร์ก เข้าไปพัวพันกับคดีหนึ่งหลังจากได้รับกระเป๋าเอกสารปริศนาใบหนึ่งมา"
300,"ブロウニング","- Detective - Browning",5,13,8,10,10,32,162657,"kvgaleibb","cc30_e.swf",,,"魔都ローゼンブルグで活動する探偵。謎のアタッシュケースを託され、とある事件に巻き込まれる。",30,,0,"2010-09-16 07:15:29 UTC","Browning","Browning","브라우닝","布朗宁","布朗寧","Browning","บราวนิ่ง","- Detective -","- Détective -","- Detective - Browning","- Detective - Browning","- Detective - Browning","- Detective - Browning","- Detective - Browning","A mysterious briefcase-carrying detective working in the city of Rosenburg's magic district, caught up in a certain affair.","Détective de la ville de Rosenberg. Il porte un curieux attaché-case et se retrouve régulièrement impliqué dans toutes sortes d'aventures.","마도 로젠브루그에서 활동하는 탐정. 수수께끼의 서류 가방을 위탁받고 어떤 사건에 휘말리게 된다.","在魔都罗占布尔克活动的侦探。被交付了一个谜之公事包，而被卷入了某个事件中。","在魔都羅占布爾克活動的偵探。被交付了一個謎之公事包，而被捲入了某個事件中。","Detektif yang bekerja di Rothenburg. Dia diberikan sebuh tas misterius dan terlibat dalam kasus tertentu.","นักสืบที่ปฏิบัติงานอยู่ในนครปิศาจโรเธนเบิร์ก เข้าไปพัวพันกับคดีหนึ่งหลังจากได้รับกระเป๋าเอกสารปริศนาใบหนึ่งมา"
301,"マルセウス","- Custodes - Marseus",1,7,6,4,5,9,5,"standchara31","cc31_01.swf",,,"皇帝廟を守護する暗黒の戦士。その瘴気は世界を犯す。",31,302,0,"2010-09-16 07:15:29 UTC","Marseus","Marseus","마르세우스","玛尔瑟斯","瑪爾瑟斯","Marseus","มาร์เซอุส","- Custodes -","- Custodes -","- Custodes - Marseus","- Custodes - Marseus","- Custodes - Marseus","- Custodes - Marseus","- Custodes - Marseus","A dark warrior protecting the Imperial Mausoleum whose sickening airs would pollute the entire world.","Soldat des Ténèbres protégeant le Mausolée Impérial. Les miasmes qu'il dégage polluent le Monde.","황제의 묘를 수호하는 암흑의 전사. 그의 독기는 세계를 혼돈으로 인도한다.","守护皇帝庙的暗黑战士。以其瘴气侵袭世界。","守護皇帝廟的暗黑戰士。以其瘴氣侵襲世界。","Ksatria Kegelapan yang menjaga Makam Kaisar. Udara kegelapan dari dirinya mengotori dunia.","นักรบเงาผู้ปกป้องสุสานกษัตริย์ เขาใช้พลังอันชั่วร้ายรุกทำลายโลกใบนี้"
302,"マルセウス","- Custodes - Marseus",2,8,7,4,5,11,35,"standchara31","cc31_02.swf",,,"皇帝廟を守護する暗黒の戦士。その瘴気は世界を犯す。",31,303,0,"2010-09-16 07:15:29 UTC","Marseus","Marseus","마르세우스","玛尔瑟斯","瑪爾瑟斯","Marseus","มาร์เซอุส","- Custodes -","- Custodes -","- Custodes - Marseus","- Custodes - Marseus","- Custodes - Marseus","- Custodes - Marseus","- Custodes - Marseus","A dark warrior protecting the Imperial Mausoleum whose sickening airs would pollute the entire world.","Soldat des Ténèbres protégeant le Mausolée Impérial. Les miasmes qu'il dégage polluent le Monde.","황제의 묘를 수호하는 암흑의 전사. 그의 독기는 세계를 혼돈으로 인도한다.","守护皇帝庙的暗黑战士。以其瘴气侵袭世界。","守護皇帝廟的暗黑戰士。以其瘴氣侵襲世界。","Ksatria Kegelapan yang menjaga Makam Kaisar. Udara kegelapan dari dirinya mengotori dunia.","นักรบเงาผู้ปกป้องสุสานกษัตริย์ เขาใช้พลังอันชั่วร้ายรุกทำลายโลกใบนี้"
303,"マルセウス","- Custodes - Marseus",3,9,7,5,5,16,35,"standchara31","cc31_03.swf",,,"皇帝廟を守護する暗黒の戦士。その瘴気は世界を犯す。",31,304,0,"2010-09-16 07:15:29 UTC","Marseus","Marseus","마르세우스","玛尔瑟斯","瑪爾瑟斯","Marseus","มาร์เซอุส","- Custodes -","- Custodes -","- Custodes - Marseus","- Custodes - Marseus","- Custodes - Marseus","- Custodes - Marseus","- Custodes - Marseus","A dark warrior protecting the Imperial Mausoleum whose sickening airs would pollute the entire world.","Soldat des Ténèbres protégeant le Mausolée Impérial. Les miasmes qu'il dégage polluent le Monde.","황제의 묘를 수호하는 암흑의 전사. 그의 독기는 세계를 혼돈으로 인도한다.","守护皇帝庙的暗黑战士。以其瘴气侵袭世界。","守護皇帝廟的暗黑戰士。以其瘴氣侵襲世界。","Ksatria Kegelapan yang menjaga Makam Kaisar. Udara kegelapan dari dirinya mengotori dunia.","นักรบเงาผู้ปกป้องสุสานกษัตริย์ เขาใช้พลังอันชั่วร้ายรุกทำลายโลกใบนี้"
304,"マルセウス","- Custodes - Marseus",4,10,8,5,5,17,345,"standchara31","cc31_04.swf",,,"皇帝廟を守護する暗黒の戦士。その瘴気は世界を犯す。",31,305,0,"2010-09-16 07:15:29 UTC","Marseus","Marseus","마르세우스","玛尔瑟斯","瑪爾瑟斯","Marseus","มาร์เซอุส","- Custodes -","- Custodes -","- Custodes - Marseus","- Custodes - Marseus","- Custodes - Marseus","- Custodes - Marseus","- Custodes - Marseus","A dark warrior protecting the Imperial Mausoleum whose sickening airs would pollute the entire world.","Soldat des Ténèbres protégeant le Mausolée Impérial. Les miasmes qu'il dégage polluent le Monde.","황제의 묘를 수호하는 암흑의 전사. 그의 독기는 세계를 혼돈으로 인도한다.","守护皇帝庙的暗黑战士。以其瘴气侵袭世界。","守護皇帝廟的暗黑戰士。以其瘴氣侵襲世界。","Ksatria Kegelapan yang menjaga Makam Kaisar. Udara kegelapan dari dirinya mengotori dunia.","นักรบเงาผู้ปกป้องสุสานกษัตริย์ เขาใช้พลังอันชั่วร้ายรุกทำลายโลกใบนี้"
305,"マルセウス","- Custodes - Marseus",5,11,8,6,5,22,345,"standchara31","cc31_05.swf",,,"皇帝廟を守護する暗黒の戦士。その瘴気は世界を犯す。",31,,0,"2010-09-16 07:15:29 UTC","Marseus","Marseus","마르세우스","玛尔瑟斯","瑪爾瑟斯","Marseus","มาร์เซอุส","- Custodes -","- Custodes -","- Custodes - Marseus","- Custodes - Marseus","- Custodes - Marseus","- Custodes - Marseus","- Custodes - Marseus","A dark warrior protecting the Imperial Mausoleum whose sickening airs would pollute the entire world.","Soldat des Ténèbres protégeant le Mausolée Impérial. Les miasmes qu'il dégage polluent le Monde.","황제의 묘를 수호하는 암흑의 전사. 그의 독기는 세계를 혼돈으로 인도한다.","守护皇帝庙的暗黑战士。以其瘴气侵袭世界。","守護皇帝廟的暗黑戰士。以其瘴氣侵襲世界。","Ksatria Kegelapan yang menjaga Makam Kaisar. Udara kegelapan dari dirinya mengotori dunia.","นักรบเงาผู้ปกป้องสุสานกษัตริย์ เขาใช้พลังอันชั่วร้ายรุกทำลายโลกใบนี้"
306,"マルセウス","- Custodes - Marseus",1,10,8,5,6,21,6345,"standchara31","cc31_a.swf",,,"皇帝廟を守護する暗黒の戦士。その瘴気は世界を犯す。",31,307,0,"2010-09-16 07:15:29 UTC","Marseus","Marseus","마르세우스","玛尔瑟斯","瑪爾瑟斯","Marseus","มาร์เซอุส","- Custodes -","- Custodes -","- Custodes - Marseus","- Custodes - Marseus","- Custodes - Marseus","- Custodes - Marseus","- Custodes - Marseus","A dark warrior protecting the Imperial Mausoleum whose sickening airs would pollute the entire world.","Soldat des Ténèbres protégeant le Mausolée Impérial. Les miasmes qu'il dégage polluent le Monde.","황제의 묘를 수호하는 암흑의 전사. 그의 독기는 세계를 혼돈으로 인도한다.","守护皇帝庙的暗黑战士。以其瘴气侵袭世界。","守護皇帝廟的暗黑戰士。以其瘴氣侵襲世界。","Ksatria Kegelapan yang menjaga Makam Kaisar. Udara kegelapan dari dirinya mengotori dunia.","นักรบเงาผู้ปกป้องสุสานกษัตริย์ เขาใช้พลังอันชั่วร้ายรุกทำลายโลกใบนี้"
307,"マルセウス","- Custodes - Marseus",2,11,8,6,7,23,6345,"standchara31","cc31_b.swf",,,"皇帝廟を守護する暗黒の戦士。その瘴気は世界を犯す。",31,308,0,"2010-09-16 07:15:29 UTC","Marseus","Marseus","마르세우스","玛尔瑟斯","瑪爾瑟斯","Marseus","มาร์เซอุส","- Custodes -","- Custodes -","- Custodes - Marseus","- Custodes - Marseus","- Custodes - Marseus","- Custodes - Marseus","- Custodes - Marseus","A dark warrior protecting the Imperial Mausoleum whose sickening airs would pollute the entire world.","Soldat des Ténèbres protégeant le Mausolée Impérial. Les miasmes qu'il dégage polluent le Monde.","황제의 묘를 수호하는 암흑의 전사. 그의 독기는 세계를 혼돈으로 인도한다.","守护皇帝庙的暗黑战士。以其瘴气侵袭世界。","守護皇帝廟的暗黑戰士。以其瘴氣侵襲世界。","Ksatria Kegelapan yang menjaga Makam Kaisar. Udara kegelapan dari dirinya mengotori dunia.","นักรบเงาผู้ปกป้องสุสานกษัตริย์ เขาใช้พลังอันชั่วร้ายรุกทำลายโลกใบนี้"
308,"マルセウス","- Custodes - Marseus",3,12,8,7,8,24,36345,"standchara31","cc31_c.swf",,,"皇帝廟を守護する暗黒の戦士。その瘴気は世界を犯す。",31,309,0,"2010-09-16 07:15:29 UTC","Marseus","Marseus","마르세우스","玛尔瑟斯","瑪爾瑟斯","Marseus","มาร์เซอุส","- Custodes -","- Custodes -","- Custodes - Marseus","- Custodes - Marseus","- Custodes - Marseus","- Custodes - Marseus","- Custodes - Marseus","A dark warrior protecting the Imperial Mausoleum whose sickening airs would pollute the entire world.","Soldat des Ténèbres protégeant le Mausolée Impérial. Les miasmes qu'il dégage polluent le Monde.","황제의 묘를 수호하는 암흑의 전사. 그의 독기는 세계를 혼돈으로 인도한다.","守护皇帝庙的暗黑战士。以其瘴气侵袭世界。","守護皇帝廟的暗黑戰士。以其瘴氣侵襲世界。","Ksatria Kegelapan yang menjaga Makam Kaisar. Udara kegelapan dari dirinya mengotori dunia.","นักรบเงาผู้ปกป้องสุสานกษัตริย์ เขาใช้พลังอันชั่วร้ายรุกทำลายโลกใบนี้"
