"dialogue_type","chara_id","other_chara_id","dialogue_id","weight","level"
2,39,39,1192,3,4
2,40,40,1193,1,4
3,40,40,1194,2,4
2,40,40,1195,3,4
2,41,41,1196,1,4
3,41,41,1197,2,4
2,41,41,1198,3,4
2,42,42,1199,1,4
3,42,42,1200,2,4
2,42,42,1201,3,4
2,43,43,1202,1,4
3,43,43,1203,2,4
2,43,43,1204,3,4
2,44,44,1205,1,4
3,44,44,1206,2,4
2,44,44,1207,3,4
2,44,44,1208,4,4
2,45,45,1209,1,4
3,45,45,1210,2,4
2,45,45,1211,3,4
2,46,46,1212,1,4
3,46,46,1213,2,4
2,46,46,1214,3,4
2,47,47,1215,1,4
3,47,47,1216,2,4
2,47,47,1217,3,4
2,48,48,1218,1,4
3,48,48,1219,2,4
2,48,48,1220,3,4
2,49,49,1221,1,4
3,49,49,1222,2,4
2,49,49,1223,3,4
2,1,1,1224,1,6
3,1,1,1225,2,6
2,1,1,1226,3,6
2,2,2,1227,1,6
3,2,2,1228,2,6
2,2,2,1229,3,6
2,3,3,1230,1,6
3,3,3,1231,2,6
2,3,3,1232,3,6
2,4,4,1233,1,6
3,4,4,1234,2,6
2,4,4,1235,3,6
2,5,5,1236,1,6
3,5,5,1237,2,6
2,5,5,1238,3,6
2,6,6,1239,1,6
3,6,6,1240,2,6
2,6,6,1241,3,6
2,7,7,1242,1,6
3,7,7,1243,2,6
2,7,7,1244,3,6
2,8,8,1245,1,6
3,8,8,1246,2,6
2,8,8,1247,3,6
3,9,9,1248,1,6
2,9,9,1249,2,6
3,9,9,1250,3,6
2,10,10,1251,1,6
3,10,10,1252,2,6
2,10,10,1253,3,6
2,11,11,1254,1,6
3,11,11,1255,2,6
2,11,11,1256,3,6
2,12,12,1257,1,6
3,12,12,1258,2,6
2,12,12,1259,3,6
2,13,13,1260,1,6
3,13,13,1261,2,6
2,13,13,1262,3,6
2,14,14,1263,1,6
3,14,14,1264,2,6
2,14,14,1265,3,6
2,15,15,1266,1,6
3,15,15,1267,2,6
2,15,15,1268,3,6
2,16,16,1269,1,6
3,16,16,1270,2,6
2,16,16,1271,3,6
2,17,17,1272,1,6
3,17,17,1273,2,6
2,17,17,1274,3,6
2,18,18,1275,1,6
3,18,18,1276,2,6
2,18,18,1277,3,6
2,19,19,1278,1,6
3,19,19,1279,2,6
2,19,19,1280,3,6
2,20,20,1281,1,6
3,20,20,1282,2,6
2,20,20,1283,3,6
2,21,21,1284,1,6
3,21,21,1285,2,6
2,21,21,1286,3,6
2,22,22,1287,1,6
3,22,22,1288,2,6
2,22,22,1289,3,6
2,23,23,1290,1,6
3,23,23,1291,2,6
2,23,23,1292,3,6
2,24,24,1293,1,6
3,24,24,1294,2,6
2,24,24,1295,3,6
2,25,25,1296,1,6
3,25,25,1297,2,6
2,25,25,1298,3,6
2,26,26,1299,1,6
3,26,26,1300,2,6
2,26,26,1301,3,6
2,27,27,1302,1,6
3,27,27,1303,2,6
2,27,27,1304,3,6
2,28,28,1305,1,6
3,28,28,1306,2,6
2,28,28,1307,3,6
2,28,28,1308,4,6
2,29,29,1309,1,6
3,29,29,1310,2,6
2,29,29,1311,3,6
2,30,30,1312,1,6
3,30,30,1313,2,6
2,30,30,1314,3,6
2,31,31,1315,1,6
3,31,31,1316,2,6
2,31,31,1317,3,6
2,32,32,1318,1,6
3,32,32,1319,2,6
2,32,32,1320,3,6
2,33,33,1321,1,6
3,33,33,1322,2,6
2,33,33,1323,3,6
2,34,34,1324,1,6
3,34,34,1325,2,6
2,34,34,1326,3,6
2,35,35,1327,1,6
3,35,35,1328,2,6
2,35,35,1329,3,6
2,36,36,1330,1,6
3,36,36,1331,2,6
2,36,36,1332,3,6
2,37,37,1333,1,6
3,37,37,1334,2,6
2,37,37,1335,3,6
2,38,38,1336,1,6
3,38,38,1337,2,6
2,38,38,1338,3,6
2,39,39,1339,1,6
3,39,39,1340,2,6
2,39,39,1341,3,6
2,40,40,1342,1,6
3,40,40,1343,2,6
2,40,40,1344,3,6
2,41,41,1345,1,6
3,41,41,1346,2,6
2,41,41,1347,3,6
2,42,42,1348,1,6
3,42,42,1349,2,6
2,42,42,1350,3,6
2,43,43,1351,1,6
3,43,43,1352,2,6
2,43,43,1353,3,6
2,44,44,1354,1,6
3,44,44,1355,2,6
2,44,44,1356,3,6
2,44,44,1357,4,6
2,45,45,1358,1,6
3,45,45,1359,2,6
2,45,45,1360,3,6
2,46,46,1361,1,6
3,46,46,1362,2,6
2,46,46,1363,3,6
2,46,46,1364,4,6
2,47,47,1365,1,6
3,47,47,1366,2,6
2,47,47,1367,3,6
2,48,48,1368,1,6
3,48,48,1369,2,6
2,48,48,1370,3,6
2,49,49,1371,1,6
3,49,49,1372,2,6
2,49,49,1373,3,6
2,49,49,1374,4,6
2,4001,4001,629,1,1
3,4001,4001,630,2,1
2,4001,4001,631,3,1
2,4003,4003,635,1,1
3,4003,4003,636,2,1
2,4003,4003,637,3,1
2,4004,4004,638,1,1
3,4004,4004,639,2,1
2,4004,4004,640,3,1
2,4001,4001,776,1,2
3,4001,4001,777,2,2
2,4001,4001,778,3,2
2,4003,4003,782,1,2
3,4003,4003,783,2,2
2,4003,4003,784,3,2
2,4004,4004,785,1,2
3,4004,4004,786,2,2
2,4004,4004,787,3,2
2,4001,4001,924,1,3
3,4001,4001,925,2,3
2,4001,4001,926,3,3
2,4003,4003,930,1,3
3,4003,4003,931,2,3
2,4003,4003,932,3,3
2,4004,4004,933,1,3
3,4004,4004,934,2,3
2,4004,4004,935,3,3
2,4001,4001,1072,1,4
3,4001,4001,1073,2,4
2,4001,4001,1074,3,4
2,4003,4003,1078,1,4
3,4003,4003,1079,2,4
2,4003,4003,1080,3,4
2,4004,4004,1081,1,4
3,4004,4004,1082,2,4
2,4004,4004,1083,3,4
2,4001,4001,1224,1,6
3,4001,4001,1225,2,6
2,4001,4001,1226,3,6
2,4003,4003,1230,1,6
3,4003,4003,1231,2,6
2,4003,4003,1232,3,6
2,4004,4004,1233,1,6
3,4004,4004,1234,2,6
2,4004,4004,1235,3,6
0,4001,4001,1381,1,1
0,4003,4003,1382,1,1
0,4004,4004,1383,1,1
0,4001,4004,1375,1,1
0,4001,4003,1376,1,1
0,4003,4004,1377,1,1
0,4003,4001,1378,1,1
0,4004,4001,1379,1,1
0,4004,4003,1380,1,1
0,50,50,1384,1,1
0,50,50,1385,2,2
0,50,50,1386,3,3
0,50,50,1387,4,4
0,50,50,1388,5,5
0,50,40,1389,2,2
0,50,43,1390,2,2
0,50,47,1391,1,1
0,50,48,1392,3,3
0,50,49,1393,4,4
0,40,50,1394,2,2
0,43,50,1395,2,2
0,47,50,1396,1,1
0,48,50,1397,1,3
0,49,50,1398,1,4
2,50,50,1399,1,1
3,50,50,1400,2,1
2,50,50,1401,3,1
2,50,50,1402,1,2
3,50,50,1403,2,2
2,50,50,1404,3,2
2,50,50,1405,1,3
3,50,50,1406,2,3
2,50,50,1407,3,3
2,50,50,1408,4,3
2,50,50,1409,1,4
3,50,50,1410,2,4
2,50,50,1411,3,4
2,50,50,1412,4,4
2,50,50,1413,1,6
3,50,50,1414,2,6
2,50,50,1415,3,6
2,50,50,1416,4,6
2,4002,4002,632,1,1
3,4002,4002,633,2,1
2,4002,4002,634,3,1
2,4005,4005,641,1,1
3,4005,4005,642,2,1
2,4005,4005,643,3,1
2,4002,4002,779,1,2
3,4002,4002,780,2,2
2,4002,4002,781,3,2
2,4005,4005,788,1,2
3,4005,4005,789,2,2
2,4005,4005,790,3,2
2,4002,4002,927,1,3
3,4002,4002,928,2,3
2,4002,4002,929,3,3
2,4005,4005,936,1,3
3,4005,4005,937,2,3
2,4005,4005,938,3,3
2,4002,4002,1075,1,4
3,4002,4002,1076,2,4
2,4002,4002,1077,3,4
2,4005,4005,1084,1,4
3,4005,4005,1085,2,4
2,4005,4005,1086,3,4
2,4002,4002,1227,1,6
3,4002,4002,1228,2,6
2,4002,4002,1229,3,6
2,4005,4005,1236,1,6
3,4005,4005,1237,2,6
2,4005,4005,1238,3,6
0,4001,4002,1417,1,1
0,4002,4002,1418,1,1
0,4002,4001,1419,1,1
0,4002,4004,1420,1,1
0,4002,4005,1420,1,1
0,4002,4003,1421,1,1
0,4004,4002,1422,1,1
0,4004,4005,1423,1,1
0,4005,4005,1424,1,1
0,4005,4004,1425,1,1
0,51,51,1426,1,1
0,51,51,1427,1,2
0,51,51,1428,1,3
0,51,51,1429,1,4
0,51,51,1430,1,5
0,51,50,1431,5,4
0,50,51,1432,5,4
2,51,51,1433,1,1
3,51,51,1434,2,1
2,51,51,1435,3,1
2,51,51,1436,1,2
3,51,51,1437,2,2
2,51,51,1438,3,2
2,51,51,1439,1,3
3,51,51,1440,2,3
2,51,51,1441,3,3
2,51,51,1442,1,4
3,51,51,1443,2,4
2,51,51,1444,3,4
2,51,51,1445,4,4
2,51,51,1446,1,6
3,51,51,1447,2,6
2,51,51,1448,3,6
2,51,51,1449,4,6
0,4006,4006,1450,1,1
0,4006,4006,1451,1,1
2,4006,4006,644,1,1
3,4006,4006,645,2,1
2,4006,4006,646,3,1
2,4006,4006,791,1,2
3,4006,4006,792,2,2
2,4006,4006,793,3,2
2,4006,4006,939,1,3
3,4006,4006,940,2,3
2,4006,4006,941,3,3
2,4006,4006,1087,1,4
3,4006,4006,1088,2,4
2,4006,4006,1089,3,4
2,4006,4006,1239,1,6
3,4006,4006,1240,2,6
2,4006,4006,1241,3,6
0,4007,4007,1452,1,1
0,4007,4007,1453,1,1
2,4007,4007,647,1,1
3,4007,4007,648,2,1
2,4007,4007,649,3,1
2,4007,4007,794,1,2
3,4007,4007,795,2,2
2,4007,4007,796,3,2
2,4007,4007,942,1,3
3,4007,4007,943,2,3
2,4007,4007,944,3,3
2,4007,4007,1090,1,4
3,4007,4007,1091,2,4
2,4007,4007,1092,3,4
2,4007,4007,1242,1,6
3,4007,4007,1243,2,6
2,4007,4007,1244,3,6
0,52,52,1454,1,1
0,52,52,1455,2,2
0,52,52,1456,3,3
0,52,52,1457,4,4
0,52,52,1458,5,5
0,52,36,1459,5,3
0,52,46,1460,5,3
0,46,52,1461,5,3
0,36,52,1462,5,3
2,52,52,1463,1,1
3,52,52,1464,2,1
2,52,52,1465,3,1
2,52,52,1466,1,2
3,52,52,1467,2,2
2,52,52,1468,3,2
2,52,52,1469,1,3
3,52,52,1470,2,3
2,52,52,1471,3,3
2,52,52,1472,4,3
2,52,52,1473,1,4
3,52,52,1474,2,4
2,52,52,1475,3,4
2,52,52,1476,4,4
2,52,52,1477,1,6
3,52,52,1478,2,6
2,52,52,1479,3,6
2,52,52,1480,4,6
0,4008,4008,1481,1,1
0,4008,4008,1482,1,1
2,4008,4008,650,1,1
3,4008,4008,651,2,1
2,4008,4008,652,3,1
2,4008,4008,797,1,2
3,4008,4008,798,2,2
2,4008,4008,799,3,2
2,4008,4008,945,1,3
3,4008,4008,946,2,3
2,4008,4008,947,3,3
2,4008,4008,1093,1,4
3,4008,4008,1094,2,4
2,4008,4008,1095,3,4
2,4008,4008,1245,1,6
3,4008,4008,1246,2,6
2,4008,4008,1247,3,6
2,4011,4011,659,1,1
3,4011,4011,660,2,1
2,4011,4011,661,3,1
2,4011,4011,806,1,2
3,4011,4011,807,2,2
2,4011,4011,808,3,2
2,4011,4011,954,1,3
3,4011,4011,955,2,3
2,4011,4011,956,3,3
2,4011,4011,1102,1,4
3,4011,4011,1103,2,4
2,4011,4011,1104,3,4
2,4011,4011,1254,1,6
3,4011,4011,1255,2,6
2,4011,4011,1256,3,6
0,4011,4011,1483,1,1
0,4011,4011,1484,1,1
0,53,53,1485,1,1
0,53,53,1486,2,2
0,53,53,1487,3,3
0,53,53,1488,4,4
0,53,53,1489,5,5
0,53,12,1490,1,1
0,53,17,1491,1,1
0,53,34,1492,4,4
0,12,53,1493,1,1
0,17,53,1494,1,1
0,34,53,1495,4,4
2,53,53,1496,1,1
3,53,53,1497,2,1
2,53,53,1498,3,1
2,53,53,1499,1,2
3,53,53,1500,2,2
2,53,53,1501,3,2
2,53,53,1502,1,3
3,53,53,1503,2,3
2,53,53,1504,3,3
2,53,53,1505,1,4
3,53,53,1506,2,4
2,53,53,1507,3,4
2,53,53,1508,4,4
2,53,53,1509,1,6
3,53,53,1510,2,6
2,53,53,1511,3,6
2,53,53,1512,4,6
0,4010,4010,1513,1,1
0,4010,4010,1514,1,1
2,4010,4010,656,1,1
3,4010,4010,657,2,1
2,4010,4010,658,3,1
2,4010,4010,803,1,2
3,4010,4010,804,2,2
2,4010,4010,805,3,2
2,4010,4010,951,1,3
3,4010,4010,952,2,3
2,4010,4010,953,3,3
2,4010,4010,1099,1,4
3,4010,4010,1100,2,4
2,4010,4010,1101,3,4
2,4010,4010,1251,1,6
3,4010,4010,1252,2,6
2,4010,4010,1253,3,6
0,4016,4016,1515,1,1
0,4016,4016,1516,1,1
2,4016,4016,674,1,1
3,4016,4016,675,2,1
2,4016,4016,676,3,1
2,4016,4016,821,1,2
3,4016,4016,822,2,2
2,4016,4016,823,3,2
2,4016,4016,969,1,3
3,4016,4016,970,2,3
2,4016,4016,971,3,3
2,4016,4016,1117,1,4
3,4016,4016,1118,2,4
2,4016,4016,1119,3,4
2,4016,4016,1269,1,6
3,4016,4016,1270,2,6
2,4016,4016,1271,3,6
0,54,54,1517,1,1
0,54,54,1518,2,2
0,54,54,1519,3,3
0,54,54,1520,4,4
0,54,54,1521,5,5
0,54,24,1522,1,1
0,54,9,1523,5,5
0,54,25,1524,2,2
0,54,13,1525,3,3
0,54,14,1525,3,3
0,54,8,1525,3,3
0,24,54,1526,1,1
0,9,54,1527,5,5
0,25,54,438,4,4
0,13,54,1528,3,3
0,14,54,1529,3,3
2,54,54,1530,1,1
3,54,54,1531,2,1
2,54,54,1532,3,1
2,54,54,1533,1,2
3,54,54,1534,2,2
2,54,54,1535,3,2
2,54,54,1536,4,2
2,54,54,1537,1,3
3,54,54,1538,2,3
2,54,54,1539,3,3
2,54,54,1540,1,4
3,54,54,1541,2,4
2,54,54,1542,3,4
2,54,54,1543,4,4
2,54,54,1544,1,6
3,54,54,1545,2,6
2,54,54,1546,3,6
2,54,54,1547,4,6
0,4012,4012,1548,1,1
0,4012,4012,1549,1,1
2,4012,4012,662,1,1
3,4012,4012,663,2,1
2,4012,4012,664,3,1
2,4012,4012,809,1,2
3,4012,4012,810,2,2
2,4012,4012,811,3,2
2,4012,4012,957,1,3
3,4012,4012,958,2,3
2,4012,4012,959,3,3
2,4012,4012,1105,1,4
3,4012,4012,1106,2,4
2,4012,4012,1107,3,4
2,4012,4012,1257,1,6
3,4012,4012,1258,2,6
2,4012,4012,1259,3,6
0,4013,4013,1550,1,1
0,4013,4013,1551,1,1
2,4013,4013,665,1,1
3,4013,4013,666,2,1
2,4013,4013,667,3,1
2,4013,4013,812,1,2
3,4013,4013,813,2,2
2,4013,4013,814,3,2
2,4013,4013,960,1,3
3,4013,4013,961,2,3
2,4013,4013,962,3,3
2,4013,4013,1108,1,4
3,4013,4013,1109,2,4
2,4013,4013,1110,3,4
2,4013,4013,1260,1,6
3,4013,4013,1261,2,6
2,4013,4013,1262,3,6
0,55,55,1552,1,1
0,55,55,1553,2,2
0,55,55,1554,3,3
0,55,55,1555,4,4
0,55,55,1556,5,5
0,55,21,1557,1,1
0,55,26,1558,5,5
0,55,32,1559,1,1
0,55,35,1560,3,3
0,55,39,1561,1,1
0,55,43,1562,2,2
0,21,55,1563,1,1
0,26,55,1564,5,5
0,32,55,1565,1,1
0,35,55,1566,3,3
0,39,55,1567,1,1
0,43,55,1568,2,2
2,55,55,1569,1,1
3,55,55,1570,2,1
2,55,55,1571,3,1
2,55,55,1572,1,2
3,55,55,1573,2,2
2,55,55,1574,3,2
2,55,55,1575,1,3
3,55,55,1576,2,3
2,55,55,1577,3,3
2,55,55,1578,1,4
3,55,55,1579,2,4
2,55,55,1580,3,4
2,55,55,1581,1,6
3,55,55,1582,2,6
2,55,55,1583,3,6
0,57,57,1584,1,1
0,57,57,1585,2,2
0,57,57,1586,3,3
0,57,57,1587,4,4
0,57,57,1588,5,5
0,57,34,1589,1,1
0,57,49,1590,5,5
0,34,57,1591,1,1
0,49,57,1592,5,5
2,57,57,1593,1,1
3,57,57,1594,2,1
2,57,57,1595,3,1
2,57,57,1596,1,2
3,57,57,1597,2,2
2,57,57,1598,3,2
2,57,57,1599,1,3
3,57,57,1600,2,3
2,57,57,1601,3,3
2,57,57,1602,4,3
2,57,57,1603,1,4
3,57,57,1604,2,4
2,57,57,1605,3,4
2,57,57,1606,1,6
3,57,57,1607,2,6
2,57,57,1608,3,6
2,57,57,1609,4,6
0,4014,4014,1610,1,1
0,4014,4014,1611,1,1
2,4014,4014,668,1,1
3,4014,4014,669,2,1
2,4014,4014,670,3,1
2,4014,4014,815,1,2
3,4014,4014,816,2,2
2,4014,4014,817,3,2
2,4014,4014,963,1,3
3,4014,4014,964,2,3
2,4014,4014,965,3,3
2,4014,4014,1111,1,4
3,4014,4014,1112,2,4
2,4014,4014,1113,3,4
2,4014,4014,1263,1,6
3,4014,4014,1264,2,6
2,4014,4014,1265,3,6
0,4018,4018,1612,1,1
0,4018,4018,1613,1,1
2,4018,4018,680,1,1
3,4018,4018,681,2,1
2,4018,4018,682,3,1
2,4018,4018,827,1,2
3,4018,4018,828,2,2
2,4018,4018,829,3,2
2,4018,4018,975,1,3
3,4018,4018,976,2,3
2,4018,4018,977,3,3
2,4018,4018,1124,1,4
3,4018,4018,1125,2,4
2,4018,4018,1126,3,4
2,4018,4018,1275,1,6
3,4018,4018,1276,2,6
2,4018,4018,1277,3,6
0,58,58,1614,1,1
0,58,58,1615,2,2
0,58,58,1616,3,3
0,58,58,1617,4,4
0,58,58,1618,5,5
0,58,9,1619,3,3
0,58,24,1620,1,1
0,58,25,1621,5,5
0,58,54,1622,1,1
0,9,58,1527,3,3
0,24,58,1623,1,1
0,25,58,438,5,5
0,54,58,1624,1,1
2,58,58,1625,1,1
3,58,58,1626,1,1
2,58,58,1627,1,1
2,58,58,1628,2,2
3,58,58,1629,2,2
2,58,58,1630,2,2
2,58,58,1631,3,3
3,58,58,1632,3,3
2,58,58,1633,3,3
2,58,58,1634,3,3
2,58,58,1635,4,4
3,58,58,1636,4,4
2,58,58,1637,4,4
2,58,58,1638,4,4
2,58,58,1639,6,6
3,58,58,1640,6,6
2,58,58,1641,6,6
2,58,58,1642,6,6
0,59,59,1643,1,1
0,59,59,1644,2,2
0,59,59,1645,3,3
0,59,59,1646,4,4
0,59,59,1647,5,5
0,59,34,1648,3,3
0,59,57,1649,1,1
0,34,59,1650,3,3
0,57,59,1651,1,1
2,59,59,1652,1,1
3,59,59,1653,2,1
2,59,59,1654,3,1
2,59,59,1655,1,2
3,59,59,1656,2,2
2,59,59,1657,3,2
2,59,59,1658,1,3
3,59,59,1659,2,3
2,59,59,1660,3,3
2,59,59,1661,1,4
3,59,59,1662,2,4
2,59,59,1663,3,4
2,59,59,1664,1,6
3,59,59,1665,2,6
2,59,59,1666,3,6
2,59,59,1667,4,6
3,1,1,1767,1,9
3,1,1,1768,1,10
3,1,1,1769,1,11
3,1,1,1770,1,11
3,2,2,1767,1,9
3,2,2,1768,1,10
3,2,2,1769,1,11
3,2,2,1770,1,11
2,3,3,1668,1,9
3,3,3,1669,2,9
2,3,3,1670,3,9
2,3,3,1671,1,10
3,3,3,1672,2,10
2,3,3,1673,3,10
2,3,3,1674,1,11
3,3,3,1675,2,11
2,3,3,1676,3,11
2,4,4,1677,1,9
3,4,4,1678,2,9
2,4,4,1679,3,9
2,4,4,1680,1,10
3,4,4,1681,2,10
2,4,4,1682,3,10
2,4,4,1683,1,11
3,4,4,1684,2,11
2,4,4,1685,3,11
3,5,5,1767,1,9
3,5,5,1768,1,10
3,5,5,1769,1,11
3,5,5,1770,1,11
3,6,6,1767,1,9
3,6,6,1768,1,10
3,6,6,1769,1,11
3,6,6,1770,1,11
3,7,7,1767,1,9
3,7,7,1768,1,10
3,7,7,1769,1,11
3,7,7,1770,1,11
3,8,8,1767,1,9
3,8,8,1768,1,10
3,8,8,1769,1,11
3,8,8,1770,1,11
3,9,9,1767,1,9
3,9,9,1768,1,10
3,9,9,1769,1,11
3,9,9,1770,1,11
3,10,10,1767,1,9
3,10,10,1768,1,10
3,10,10,1769,1,11
3,10,10,1770,1,11
3,11,11,1767,1,9
3,11,11,1768,1,10
3,11,11,1769,1,11
3,11,11,1770,1,11
3,12,12,1767,1,9
3,12,12,1768,1,10
3,12,12,1769,1,11
3,12,12,1770,1,11
3,13,13,1767,1,9
3,13,13,1768,1,10
3,13,13,1769,1,11
3,13,13,1770,1,11
3,14,14,1767,1,9
3,14,14,1768,1,10
3,14,14,1769,1,11
3,14,14,1770,1,11
3,15,15,1767,1,9
3,15,15,1768,1,10
3,15,15,1769,1,11
3,15,15,1770,1,11
3,16,16,1767,1,9
3,16,16,1768,1,10
3,16,16,1769,1,11
3,16,16,1770,1,11
3,17,17,1767,1,9
3,17,17,1768,1,10
3,17,17,1769,1,11
3,17,17,1770,1,11
3,18,18,1767,1,9
3,18,18,1768,1,10
3,18,18,1769,1,11
3,18,18,1770,1,11
3,19,19,1767,1,9
3,19,19,1768,1,10
3,19,19,1769,1,11
3,19,19,1770,1,11
2,20,20,1686,1,9
3,20,20,1687,2,9
2,20,20,1688,3,9
2,20,20,1689,1,10
3,20,20,1690,2,10
2,20,20,1691,3,10
2,20,20,1692,1,11
3,20,20,1693,2,11
2,20,20,1694,3,11
2,20,20,1695,4,11
3,21,21,1767,1,9
3,21,21,1768,1,10
3,21,21,1769,1,11
3,21,21,1770,1,11
3,22,22,1767,1,9
3,22,22,1768,1,10
3,22,22,1769,1,11
3,22,22,1770,1,11
3,23,23,1767,1,9
3,23,23,1768,1,10
3,23,23,1769,1,11
3,23,23,1770,1,11
3,24,24,1767,1,9
3,24,24,1768,1,10
3,24,24,1769,1,11
3,24,24,1770,1,11
3,25,25,1767,1,9
3,25,25,1768,1,10
3,25,25,1769,1,11
3,25,25,1770,1,11
3,26,26,1767,1,9
3,26,26,1768,1,10
3,26,26,1769,1,11
3,26,26,1770,1,11
2,27,27,1696,1,9
3,27,27,1697,2,9
2,27,27,1698,3,9
2,27,27,1699,1,10
3,27,27,1700,2,10
2,27,27,1701,3,10
2,27,27,1702,1,11
2,27,27,1703,2,11
3,27,27,1704,3,11
2,27,27,1705,4,11
2,28,28,1706,1,9
3,28,28,1707,2,9
2,28,28,1708,3,9
2,28,28,1709,1,10
3,28,28,1710,2,10
2,28,28,1711,3,10
2,28,28,1712,1,11
3,28,28,1713,2,11
2,28,28,1714,3,11
2,29,29,1715,1,9
3,29,29,1716,2,9
2,29,29,1717,3,9
2,29,29,1718,1,10
3,29,29,1719,2,10
2,29,29,1720,3,10
2,29,29,1721,1,11
3,29,29,1722,2,11
2,29,29,1723,3,11
3,30,30,1767,1,9
3,30,30,1768,1,10
3,30,30,1769,1,11
3,30,30,1770,1,11
3,31,31,1767,1,9
3,31,31,1768,1,10
3,31,31,1769,1,11
3,31,31,1770,1,11
3,32,32,1767,1,9
3,32,32,1768,1,10
3,32,32,1769,1,11
3,32,32,1770,1,11
2,33,33,1724,1,9
3,33,33,1725,2,9
2,33,33,1726,3,9
2,33,33,1727,1,10
3,33,33,1728,2,10
2,33,33,1729,3,10
2,33,33,1730,1,11
2,33,33,1731,2,11
3,33,33,1732,3,11
2,33,33,1733,4,11
2,33,33,1734,5,11
3,34,34,1767,1,9
3,34,34,1768,1,10
3,34,34,1769,1,11
3,34,34,1770,1,11
3,35,35,1767,1,9
3,35,35,1768,1,10
3,35,35,1769,1,11
3,35,35,1770,1,11
3,36,36,1767,1,9
3,36,36,1768,1,10
3,36,36,1769,1,11
3,36,36,1770,1,11
3,37,37,1767,1,9
3,37,37,1768,1,10
3,37,37,1769,1,11
3,37,37,1770,1,11
3,38,38,1767,1,9
3,38,38,1768,1,10
3,38,38,1769,1,11
3,38,38,1770,1,11
3,39,39,1767,1,9
3,39,39,1768,1,10
3,39,39,1769,1,11
3,39,39,1770,1,11
3,40,40,1767,1,9
3,40,40,1768,1,10
3,40,40,1769,1,11
3,40,40,1770,1,11
3,41,41,1767,1,9
3,41,41,1768,1,10
3,41,41,1769,1,11
3,41,41,1770,1,11
3,42,42,1767,1,9
3,42,42,1768,1,10
3,42,42,1769,1,11
3,42,42,1770,1,11
3,43,43,1767,1,9
3,43,43,1768,1,10
3,43,43,1769,1,11
3,43,43,1770,1,11
3,44,44,1767,1,9
3,44,44,1768,1,10
3,44,44,1769,1,11
3,44,44,1770,1,11
3,45,45,1767,1,9
3,45,45,1768,1,10
3,45,45,1769,1,11
3,45,45,1770,1,11
3,46,46,1767,1,9
3,46,46,1768,1,10
3,46,46,1769,1,11
3,46,46,1770,1,11
3,47,47,1767,1,9
3,47,47,1768,1,10
3,47,47,1769,1,11
3,47,47,1770,1,11
2,48,48,1735,1,9
3,48,48,1736,2,9
2,48,48,1737,3,9
2,48,48,1738,1,10
3,48,48,1739,2,10
2,48,48,1740,3,10
2,48,48,1741,1,11
3,48,48,1742,2,11
2,48,48,1743,3,11
2,48,48,1744,4,11
3,49,49,1767,1,9
3,49,49,1768,1,10
3,49,49,1769,1,11
3,49,49,1770,1,11
3,50,50,1767,1,9
3,50,50,1768,1,10
3,50,50,1769,1,11
3,50,50,1770,1,11
3,51,51,1767,1,9
3,51,51,1768,1,10
3,51,51,1769,1,11
3,51,51,1770,1,11
3,52,52,1767,1,9
3,52,52,1768,1,10
3,52,52,1769,1,11
3,52,52,1770,1,11
3,53,53,1767,1,9
3,53,53,1768,1,10
3,53,53,1769,1,11
3,53,53,1770,1,11
3,54,54,1767,1,9
3,54,54,1768,1,10
3,54,54,1769,1,11
3,54,54,1770,1,11
3,55,55,1767,1,9
3,55,55,1768,1,10
3,55,55,1769,1,11
3,55,55,1770,1,11
3,57,57,1767,1,9
3,57,57,1768,1,10
3,57,57,1769,1,11
3,57,57,1770,1,11
2,58,58,1745,1,9
3,58,58,1746,2,9
2,58,58,1747,3,9
2,58,58,1748,1,10
3,58,58,1749,2,10
2,58,58,1750,3,10
2,58,58,1751,1,11
3,58,58,1752,2,11
3,58,58,1753,3,11
2,58,58,1754,4,11
3,59,59,1767,1,9
3,59,59,1768,1,10
3,59,59,1769,1,11
3,59,59,1770,1,11
0,52,53,1755,3,3
0,53,52,1756,3,3
6,3,2027,1757,2008,20339
6,4,2027,1758,2008,20339
6,20,2027,1759,2008,20339
6,27,2027,1760,2008,20339
6,28,2027,1761,2008,20339
6,29,2027,1762,2008,20339
6,33,2027,1763,2008,20339
6,48,2027,1764,2008,20339
6,58,2027,1765,2008,20339
6,2027,2027,1766,2008,20339
3,4001,4001,1767,1,9
3,4001,4001,1768,1,10
3,4001,4001,1769,1,11
3,4001,4001,1770,1,11
3,4002,4002,1767,1,9
3,4002,4002,1768,1,10
3,4002,4002,1769,1,11
3,4002,4002,1770,1,11
2,4003,4003,1668,1,9
3,4003,4003,1669,2,9
2,4003,4003,1670,3,9
2,4003,4003,1671,1,10
3,4003,4003,1672,2,10
2,4003,4003,1673,3,10
2,4003,4003,1674,1,11
3,4003,4003,1675,2,11
2,4003,4003,1676,3,11
2,4004,4004,1677,1,9
3,4004,4004,1678,2,9
2,4004,4004,1679,3,9
2,4004,4004,1680,1,10
3,4004,4004,1681,2,10
2,4004,4004,1682,3,10
2,4004,4004,1683,1,11
3,4004,4004,1684,2,11
2,4004,4004,1685,3,11
3,4005,4005,1767,1,9
3,4005,4005,1768,1,10
3,4005,4005,1769,1,11
3,4005,4005,1770,1,11
3,4006,4006,1767,1,9
3,4006,4006,1768,1,10
3,4006,4006,1769,1,11
3,4006,4006,1770,1,11
