"id","quest_map_id","name","caption","ap","kind","difficulty","rarity","story_no","quest_land_id_0_0","next_0_0","quest_land_id_0_1","next_0_1","quest_land_id_0_2","next_0_2","quest_land_id_1_0","next_1_0","quest_land_id_1_1","next_1_1","quest_land_id_1_2","next_1_2","quest_land_id_2_0","next_2_0","quest_land_id_2_1","next_2_1","quest_land_id_2_2","next_2_2","quest_land_id_3_0","next_3_0","quest_land_id_3_1","next_3_1","quest_land_id_3_2","next_3_2","quest_land_id_4_0","next_4_0","quest_land_id_4_1","next_4_1","quest_land_id_4_2","next_4_2"
586,23,"Route Côtière 1","Route localisée près des rives du Lac Obscur.",5,0,10,2,0,0,0,1805,6,0,0,2804,4,2802,2,0,0,204,0,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,23,"Route Côtière 2","Route localisée près des rives du Lac Obscur.",5,0,10,2,0,0,0,2801,6,0,0,2801,4,1805,2,0,0,505,0,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,23,"Route Côtière 3","Route localisée près des rives du Lac Obscur.",5,0,10,3,0,0,0,2802,7,0,0,1805,2,901,2,304,2,0,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,23,"Morceau métalique au fond du Lac 1","Beaucoup de morceaux du métal ont été abandonnées dans le Lac.",5,0,10,3,0,0,0,2801,2,0,0,0,0,2801,2,0,0,0,0,2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,23,"Morceau métalique au fond du Lac 2","Beaucoup de morceaux du métal ont été abandonnées dans le Lac.",5,0,10,3,0,0,0,1805,7,0,0,2801,4,1705,2,2106,2,210,0,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,23,"Morceau métalique au fond du Lac 3","Beaucoup de morceaux du métal ont été abandonnées dans le Lac.",5,0,10,4,0,0,0,1103,5,0,0,1705,2,0,0,1805,2,0,0,302,5,0,0,1511,0,0,0,1610,0,0,0,0,0,0,0
592,23,"Rives brumeuses du Lac 1","Une boue humide couvre les bords du Lac.",5,0,10,4,0,0,0,2105,6,0,0,2804,2,1705,2,0,0,0,0,1709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,23,"Rives brumeuses du Lac 2","Une boue humide couvre les bords du Lac.",5,0,10,4,0,0,0,2801,6,0,0,2105,6,1006,6,0,0,1805,0,1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,23,"Rives brumeuses du Lac 3","Une boue humide couvre les bords du Lac.",5,0,10,5,0,0,0,2105,3,0,0,0,0,2805,3,10044,3,0,0,1705,0,1812,0,0,0,0,0,0,0,0,0,0,0,0,0
595,23,"Furtive Main démoniaque 1","Une sombre main attaque les gens par derrière.",5,0,10,5,0,0,0,2802,6,0,0,2804,6,10054,6,0,0,1805,0,2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,23,"Furtive Main démoniaque 2","Une sombre main attaque les gens par derrière.",5,0,10,5,0,0,0,2801,5,0,0,1103,2,0,0,10064,2,0,0,2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,23,"Furtive Main démoniaque 3","Une sombre main attaque les gens par derrière.",5,0,10,5,0,0,0,1103,7,0,0,2802,2,10074,2,1705,2,0,0,2310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,23,"Île sur le Lac 1","Île souillée au centre du Lac.",5,0,10,6,0,0,0,2105,7,0,0,2805,2,2106,2,10084,1,0,0,1805,0,2410,0,0,0,0,0,0,0,0,0,0,0,0,0
599,23,"Île sur le Lac 2","Île souillée au centre du Lac.",5,0,10,6,0,0,0,2801,3,0,0,0,0,2804,6,10094,6,1805,4,1805,4,0,0,2510,0,0,0,0,0,0,0,0,0,0,0
600,23,"Île sur le Lac 3","Île souillée au centre du Lac.",5,0,10,6,0,0,0,804,2,0,0,0,0,1006,5,0,0,10104,0,0,0,2511,0,0,0,0,0,0,0,0,0,0,0,0,0
601,23,"Ruisseau d'Obscurité 1","Un sombre démon a teint la terre en noir.",5,0,10,7,0,2405,6,0,0,0,0,2805,5,2105,5,0,0,10114,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,0,0
602,23,"Ruisseau d'Obscurité 2","Un sombre démon a teint la terre en noir.",5,0,10,7,0,0,0,2805,5,0,0,2406,4,0,0,2804,1,10124,2,0,0,2409,2,0,0,2512,0,0,0,0,0,0,0,0,0
603,23,"Ruisseau d'Obscurité 3","Un sombre démon a teint la terre en noir.",5,0,10,7,0,0,0,0,0,2106,3,0,0,2805,3,2106,3,0,0,10134,0,2612,0,0,0,0,0,0,0,0,0,0,0,0,0
604,23,"Coffre aux Trésors des tréfonds du Lac 1","Carte menant à un Trésor caché.",5,0,0,8,0,0,0,30,7,0,0,70,2,62,2,38,2,0,0,30031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,23,"Coffre aux Trésors des tréfonds du Lac 2","Carte menant à un Trésor caché.",5,0,0,9,0,0,0,38,2,0,0,0,0,66,2,0,0,0,0,30034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,23,"Coffre aux Trésors des tréfonds du Lac 3","Carte menant à un Trésor caché.",5,0,0,10,0,0,0,46,3,0,0,0,0,50,2,58,2,0,0,30032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,23,"Ubos 1","Une étrange créature se cache au fond du Lac.",8,2,25,8,0,0,0,2802,7,0,0,2803,4,2805,2,2807,1,2808,2,2807,2,2802,2,0,0,20061,0,0,0,0,0,0,0,0,0
608,23,"Ubos 2","Une étrange créature se cache au fond du Lac.",8,2,25,9,0,0,0,2805,7,0,0,2804,2,2806,2,2802,1,0,0,2808,2,2805,2,0,0,20062,0,0,0,0,0,0,0,0,0
609,23,"Ubos 3","Une étrange créature se cache au fond du Lac.",8,2,25,10,0,0,0,2809,5,0,0,2805,2,0,0,2802,2,0,0,2803,2,0,0,0,0,20063,0,0,0,0,0,0,0,0,0
610,24,"Mystérieux Mirador 1","Tour abandonnée dans la Forêt.",5,0,11,1,0,0,0,3004,2,0,0,0,0,1902,2,0,0,0,0,3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,24,"Mystérieux Mirador 2","Tour abandonnée dans la Forêt.",5,0,11,1,0,3002,2,0,0,0,0,0,0,3004,1,0,0,0,0,0,0,3005,0,0,0,0,0,0,0,0,0,0,0,0,0
612,24,"Mystérieux Mirador 3","Tour abandonnée dans la Forêt.",5,0,11,1,0,0,0,0,0,1503,2,0,0,3005,4,0,0,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,24," Entrée de la Tour 1","Entrée de la Tour.",5,0,11,2,0,0,0,3005,3,0,0,0,0,3004,2,3002,2,0,0,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,24," Entrée de la Tour 2","Entrée de la Tour.",5,0,11,2,0,0,0,3004,6,0,0,1904,2,1503,2,0,0,0,0,1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,24," Entrée de la Tour 3","Entrée de la Tour.",5,0,11,2,0,0,0,1503,3,0,0,0,0,3004,2,1001,2,0,0,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,24,"Fleur de l'Ombre 1","Fleur maléfique poussant à l'Ombre, loin des rayons du soleil.",5,0,11,3,0,3005,6,0,0,0,0,1904,4,1605,2,0,0,1606,0,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,24,"Fleur de l'Ombre 2","Fleur maléfique poussant à l'Ombre, loin des rayons du soleil.",5,0,11,3,0,0,0,0,0,3005,3,0,0,3004,2,1904,1,0,0,1606,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0
618,24,"Fleur de l'Ombre 3","Fleur maléfique poussant à l'Ombre, loin des rayons du soleil.",5,0,11,3,0,0,0,3004,5,0,0,1503,4,0,0,30001,1,1905,0,0,0,1509,0,0,0,0,0,0,0,0,0,0,0,0,0
619,24," Sol putride 1","Les plantes ont absorbés tous les nutriments, ne laissant qu'une terre putride.",5,0,11,3,0,0,0,1503,5,0,0,3002,2,0,0,2405,2,0,0,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,24," Sol putride 2","Les plantes ont absorbés tous les nutriments, ne laissant qu'une terre putride.",5,0,11,4,0,0,0,1905,2,0,0,0,0,3004,5,0,0,2505,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0
621,24," Sol putride 3","Les plantes ont absorbés tous les nutriments, ne laissant qu'une terre putride.",5,0,11,4,0,0,0,3004,5,0,0,1905,2,0,0,3002,2,0,0,1904,5,0,0,1509,0,0,0,1510,0,0,0,0,0,0,0
622,24,"Lit aux Sacrifices 1","Lit de fleurs rempli de boue putride et d'ossements humains.",5,0,11,4,0,0,0,3007,5,0,0,3002,2,0,0,1504,2,0,0,1906,2,0,0,0,0,811,0,0,0,0,0,0,0,0,0
623,24,"Lit aux Sacrifices 2","Le lit de la fleur menaçant a rempli de boue pourrie et os humain",5,0,11,4,0,0,0,3008,3,0,0,0,0,30002,2,2502,2,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,24,"Lit aux Sacrifices 3","Le lit de la fleur menaçant a rempli de boue pourrie et os humain",5,0,11,5,0,0,0,2104,6,0,0,1905,2,3002,2,0,0,0,0,10034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,24,"Fougères fourmillantes 1","Petite salle au fond de la Tour remplie de fougères.",5,0,11,5,0,10034,6,0,0,0,0,30001,2,3005,2,0,0,0,0,2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,24,"Fougères fourmillantes 2","Petite salle au fond de la Tour remplie de fougères.",5,0,11,5,0,0,0,0,0,2204,3,0,0,1002,2,10044,2,0,0,2309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,24,"Fougères fourmillantes 3","Petite salle au fond de la Tour remplie de fougères.",5,0,11,6,0,0,0,1906,5,0,0,3004,4,0,0,10054,1,2304,2,0,0,10035,2,0,0,2310,0,0,0,0,0,0,0,0,0
628,24,"Escalier du Sommet de la Tour 1","Gigantesque Fleur démoniaque poussant au sommet de la Tour.",5,0,11,6,0,0,0,1503,5,0,0,10074,2,0,0,3004,2,0,0,10004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,24,"Escalier du Sommet de la Tour 2","Gigantesque Fleur démoniaque poussant au sommet de la Tour.",5,0,11,6,0,1906,5,0,0,0,0,3005,2,0,0,10064,2,0,0,10034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,24,"Escalier du Sommet de la Tour 3","Gigantesque Fleur démoniaque poussant au sommet de la Tour.",5,0,11,7,0,0,0,0,0,1906,6,30001,4,10002,4,0,0,10074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,24,"Spirale de Lierre 1","Lierre maléfique poussant au sommet de la Tour.",5,0,11,7,0,3005,3,0,0,0,0,0,0,10104,1,10094,1,0,0,0,0,3008,0,0,0,0,0,0,0,0,0,0,0,0,0
632,24,"Spirale de Lierre 2","Lierre maléfique poussant au sommet de la Tour.",5,0,11,7,0,0,0,3102,2,0,0,0,0,3004,6,0,0,10024,0,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,24,"Spirale de Lierre 3","Lierre maléfique poussant au sommet de la Tour.",5,0,11,8,0,0,0,3005,2,0,0,0,0,3102,3,0,0,0,0,10034,0,3011,0,0,0,0,0,0,0,0,0,0,0,0,0
634,24,"Bourgeons 1","Carte menant à un Trésor caché.",5,0,0,8,0,0,0,90001,5,0,0,90001,4,0,0,90001,1,90003,2,0,0,90002,2,0,0,90001,0,0,0,0,0,0,0,0,0
635,24,"Bourgeons 2","Carte menant à un Trésor caché.",5,0,0,9,0,0,0,90001,5,0,0,90002,4,0,0,90001,1,90003,2,0,0,90001,2,0,0,90006,0,0,0,0,0,0,0,0,0
636,24,"Bourgeons 3","Carte menant à un Trésor caché.",5,0,0,10,0,0,0,90003,6,0,0,90001,2,90002,2,0,0,0,0,90009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,24,"Fleurs du Mal rongeant la Terre 1","Fleurs démoniaques qui continuent de pousser au sommet de la Tour.",8,2,20,7,0,0,0,2509,7,0,0,2406,4,1109,1,3008,1,2006,2,0,0,2009,2,0,0,3010,0,0,0,0,0,0,0,0,0
638,24,"Fleurs du Mal rongeant la Terre 2","Fleurs démoniaques qui continuent de pousser au sommet de la Tour.",8,2,20,8,0,0,0,2609,7,0,0,2306,4,1209,4,3008,1,2006,2,0,0,2009,2,0,0,3011,0,0,0,0,0,0,0,0,0
639,24,"Fleurs du Mal rongeant la Terre 3","Fleurs démoniaques qui continuent de pousser au sommet de la Tour.",8,2,20,9,0,0,0,2709,6,0,0,2206,4,1409,4,0,0,2012,2,0,0,0,0,0,0,3012,0,0,0,0,0,0,0,0,0
640,25,"Cercle de Pierre des Mages Blancs 1","Les «Mages Blancs» croyaient en d'inacceptables préceptes.",5,0,13,1,0,0,0,3104,7,0,0,3101,2,2605,2,2602,2,0,0,3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,25,"Cercle de Pierre des Mages Blancs 2","Les «Mages Blancs» croyaient en d'inacceptables préceptes.",5,0,13,1,0,701,7,0,0,0,0,1005,2,3104,2,2604,2,0,0,3107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,25,"Cercle de Pierre des Mages Blancs 3","Les «Mages Blancs» croyaient en d'inacceptables préceptes.",5,0,13,1,0,0,0,2604,7,0,0,3102,4,2602,2,2505,1,2601,2,2605,2,2505,2,0,0,3110,0,0,0,0,0,0,0,0,0
643,25,"Chasseur de l'Envahisseur 1","Mages Blancs errant autour du Cercle de Pierre pour le protéger.",5,0,13,1,0,0,0,2604,7,0,0,2605,2,3101,2,2601,2,0,0,2404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,25,"Chasseur de l'Envahisseur 2","Mages Blancs errant autour du Cercle de Pierre pour le protéger.",5,0,13,2,0,0,0,0,0,3101,7,1004,2,3102,2,2604,2,0,0,2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,25,"Chasseur de l'Envahisseur 3","Mages Blancs errant autour du Cercle de Pierre pour le protéger.",5,0,13,2,0,2602,7,0,0,0,0,2505,2,3102,2,2602,2,0,0,2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,25,"Mages Blancs 1","En quoi croient-ils ? Et quel but poursuivent-ils ?",5,0,13,2,0,0,0,2604,7,0,0,3104,4,2605,2,2606,1,2505,2,2602,2,2505,2,0,0,2504,0,0,0,0,0,0,0,0,0
647,25,"Mages Blancs 2","En quoi croient-ils ? Et quel but poursuivent-ils ?",5,0,13,3,0,0,0,3102,7,0,0,2604,4,3105,2,2505,1,2601,2,2602,2,2505,2,0,0,2505,0,0,0,0,0,0,0,0,0
648,25,"Mages Blancs 3","En quoi croient-ils ? Et quel but poursuivent-ils ?",5,0,13,3,0,0,0,3104,7,0,0,3102,4,2902,2,2604,2,2605,4,605,4,0,0,2505,0,0,0,0,0,0,0,0,0,0,0
649,25,"Amoncellement de Pierres 1","Cercle de Pierre imparfait créé par un inconnu.",5,0,13,3,0,0,0,3102,7,0,0,2604,2,1004,2,2606,1,0,0,2505,1,2505,1,0,0,0,0,2604,0,0,0,0,0,0,0
650,25,"Amoncellement de Pierres 2","Cercle de Pierre imparfait créé par un inconnu.",5,0,13,4,0,0,0,2604,7,0,0,3105,2,2605,2,1004,2,0,0,2605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,25,"Amoncellement de Pierres 3","Cercle de Pierre imparfait créé par un inconnu.",5,0,13,4,0,0,0,3104,5,0,0,2905,7,0,0,3102,7,2605,2,2601,2,2602,2,0,0,2606,0,0,0,0,0,0,0,0,0
652,25,"Cabane blanche 1","Petite maison blanche dans laquelle les Mages Blancs se rassemblent.",5,0,13,4,0,0,0,305,7,0,0,3104,2,2505,2,1002,2,0,0,2706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,25,"Cabane blanche 2","Petite maison blanche dans laquelle les Mages Blancs se rassemblent.",5,0,13,5,0,0,0,0,0,2606,7,10014,2,30005,2,3102,2,0,0,2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,25,"Cabane blanche ","Petite maison blanche dans laquelle les Mages Blancs se rassemblent.",5,0,13,5,0,0,0,2905,7,0,0,3102,5,10034,5,2505,5,2605,2,0,0,2602,2,0,0,2806,0,0,0,0,0,0,0,0,0
655,25,"Mystère du Cercle de Pierre 1","Seuls les Mages Blancs peuvent connaître la vérité concernant le Cercle de Pierre.",5,0,13,5,0,0,0,3102,5,0,0,3105,6,0,0,30005,1,2606,2,10054,2,2601,2,0,0,2806,0,0,0,0,0,0,0,0,0
656,25,"Mystère du Cercle de Pierre 2","Seuls les Mages Blancs peuvent connaître la vérité concernant le Cercle de Pierre.",5,0,13,6,0,0,0,3102,5,0,0,1903,4,0,0,3104,3,2505,2,10084,2,1002,2,0,0,2906,0,0,0,0,0,0,0,0,0
657,25,"Mystère du Cercle de Pierre 3","Seuls les Mages Blancs peuvent connaître la vérité concernant le Cercle de Pierre.",5,0,13,6,0,0,0,3104,5,0,0,30005,7,0,0,2604,7,10074,2,1005,2,2606,2,0,0,3006,0,0,0,0,0,0,0,0,0
658,25,"Pierre blanche 1","Pierre chargée de la magie des Mages Blancs, appelée Pierre Blanche.",5,0,13,6,0,0,0,1906,7,0,0,3105,2,10094,2,3205,2,0,0,30005,2,0,0,0,0,2506,0,0,0,0,0,0,0,0,0
659,25,"Pierre blanche 2","Pierre chargée de la magie des Mages Blancs, appelée Pierre Blanche.",5,0,13,7,0,0,0,3105,5,0,0,2905,4,0,0,30005,2,2901,4,10134,4,0,0,2006,0,0,0,0,0,0,0,0,0,0,0
660,25,"Pierre blanche 3","Pierre chargée de la magie des Mages Blancs, appelée Pierre Blanche.",5,0,13,7,0,0,0,3105,5,0,0,2604,2,0,0,3102,1,0,0,10124,1,2606,1,0,0,0,0,1406,0,0,0,0,0,0,0
661,25,"Étoile déchue 1","Une étoile tombera dans ce Cercle de Pierre lorsque le Temps sera venu.",5,0,13,7,0,3104,6,0,0,0,0,10064,2,3102,2,0,0,0,0,2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,25,"Étoile déchue 2","Une étoile tombera dans ce Cercle de Pierre lorsque le Temps sera venu.",5,0,13,8,0,0,0,0,0,3105,3,0,0,10034,2,2605,2,0,0,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,25,"Étoile déchue 3","Une étoile tombera dans ce Cercle de Pierre lorsque le Temps sera venu.",5,0,13,8,0,0,0,3104,7,0,0,1903,2,3105,2,10054,2,0,0,3205,4,0,0,2106,0,0,0,0,0,0,0,0,0,0,0
664,25,"Trésor du Tuteur 1","Carte menant à un Trésor caché.",5,0,0,8,0,0,0,30005,7,0,0,30001,2,30005,2,30002,2,0,0,30005,1,0,0,0,0,0,0,30021,0,0,0,0,0,0,0
665,25,"Trésor du Tuteur 2","Carte menant à un Trésor caché.",5,0,0,9,0,0,0,30005,7,0,0,30013,4,30006,1,30005,1,30005,2,0,0,30002,2,0,0,90008,0,0,0,0,0,0,0,0,0
666,25,"Trésor du Tuteur 3","Carte menant à un Trésor caché.",5,0,0,10,0,0,0,30006,7,0,0,30005,4,30006,1,30002,1,30005,2,0,0,30001,2,0,0,90010,0,0,0,0,0,0,0,0,0
667,25,"Seigneur des Mages Blancs 1","Seigneur des Mages Blancs, il est le symbole de la domination absolue.",8,2,22,7,0,0,0,3202,7,0,0,3305,5,1906,5,10055,5,10085,7,0,0,2706,7,2906,2,2806,2,2606,2,0,0,3106,0,0,0
668,25,"Seigneur des Mages Blancs 2","Seigneur des Mages Blancs, il est le symbole de la domination absolue.",8,2,22,8,0,0,0,3205,7,0,0,2006,4,3108,3,10065,3,10095,2,1809,2,2106,2,0,0,3109,0,0,0,0,0,0,0,0,0
669,25,"Seigneur des Mages Blancs 3","Seigneur des Mages Blancs, il est le symbole de la domination absolue.",8,2,22,9,0,0,0,3208,7,0,0,3308,6,2106,6,10075,1,10105,2,1909,2,2206,2,0,0,3112,0,0,0,0,0,0,0,0,0
670,26,"Helldon - La Dead City - 1","Magnifique ville avant la guerre contre les Dragons.",6,0,14,1,0,0,0,3301,2,0,0,0,0,1605,2,0,0,0,0,3304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,26,"Helldon - La Dead City - 2","Magnifique ville avant la guerre contre les Dragons.",6,0,14,1,0,3302,2,0,0,0,0,0,0,2406,1,0,0,0,0,0,0,3305,0,0,0,0,0,0,0,0,0,0,0,0,0
672,26,"Helldon - La Dead City - 3","Magnifique ville avant la guerre contre les Dragons.",6,0,14,2,0,0,0,0,0,3302,2,0,0,1205,4,0,0,3308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,26,"Entrée à La Dead City 1","Chemin enchanteur menant à la Dead City.",6,0,14,2,0,0,0,1605,3,0,0,0,0,30005,2,2406,2,0,0,2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,26,"Entrée à La Dead City 2","Chemin enchanteur menant à la Dead City.",6,0,14,2,0,0,0,3302,6,0,0,1605,2,2405,2,0,0,0,0,2309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,26,"Entrée à La Dead City 3","Chemin enchanteur menant à la Dead City.",6,0,14,3,0,0,0,3302,3,0,0,0,0,30005,2,1605,2,0,0,2310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,26,"La Coquille de dragon 1","Enormes murs faits d'écailles de Dragon.",6,0,14,3,0,1101,6,0,0,0,0,3302,4,1202,2,0,0,1102,0,3404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,26,"La Coquille de dragon 2","Enormes murs faits d'écailles de Dragon.",6,0,14,3,0,0,0,0,0,3302,3,0,0,2405,2,1201,1,0,0,203,0,3405,0,0,0,0,0,0,0,0,0,0,0,0,0
678,26,"La Coquille de dragon 3","Enormes murs faits d'écailles de Dragon.",6,0,14,4,0,0,0,2405,5,0,0,3305,4,0,0,2406,1,1605,0,0,0,3408,0,0,0,0,0,0,0,0,0,0,0,0,0
679,26,"Le Gardien de Feu 1","Protège le Feu de Joie.",6,0,14,4,0,0,0,3304,5,0,0,1305,2,0,0,30005,2,0,0,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,26,"Le Gardien de Feu 2","Protège le Feu de Joie.",6,0,14,4,0,0,0,1304,2,0,0,0,0,3305,5,0,0,1310,0,0,0,1306,0,0,0,0,0,0,0,0,0,0,0,0,0
681,26,"Le Gardien de Feu 3","Protège le Feu de Joie.",6,0,14,4,0,0,0,2903,5,0,0,3302,2,0,0,1307,2,0,0,1311,5,0,0,1605,0,0,0,1309,0,0,0,0,0,0,0
682,26,"Carré muet 1","Seuls les rayons de la Lune éclairent cet espace déserté.",6,0,14,5,0,0,0,3305,5,0,0,2405,2,0,0,10004,2,0,0,711,2,0,0,0,0,712,0,0,0,0,0,0,0,0,0
683,26,"Carré muet 2","Seuls les rayons de la Lune éclairent cet espace déserté.",6,0,14,5,0,0,0,2903,3,0,0,0,0,30001,2,10014,2,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,26,"Carré muet 3","Seuls les rayons de la Lune éclairent cet espace déserté.",6,0,14,5,0,0,0,3304,6,0,0,10024,2,1605,2,0,0,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,26,"Tour de L'Obscurité 1","Sombre Tour à l'entrée de la Forêt Noire.",6,0,14,6,0,3404,6,0,0,0,0,10094,2,3305,2,0,0,0,0,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,26,"Tour de L'Obscurité 2","Sombre Tour à l'entrée de la Forêt Noire.",6,0,14,6,0,0,0,0,0,10114,3,0,0,2903,2,30011,2,0,0,1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,26,"Tour de L'Obscurité 3","Sombre Tour à l'entrée de la Forêt Noire.",6,0,14,6,0,0,0,1605,5,0,0,3302,4,0,0,1605,1,10094,2,0,0,1605,2,0,0,1712,0,0,0,0,0,0,0,0,0
688,26,"Dead City qui S'éveille 1","Le peuple du Dragon, chargé de prendre soin des Dragons, sort lentement de l'Obscurité.",6,0,14,7,0,0,0,1605,5,0,0,10034,2,0,0,30001,2,0,0,2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,26,"Dead City qui S'éveille 2","Le peuple du Dragon, chargé de prendre soin des Dragons, sort lentement de l'Obscurité.",6,0,14,7,0,1605,5,0,0,0,0,30011,2,0,0,10054,2,0,0,2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,26,"Dead City qui S'éveille 3","Le peuple du Dragon, chargé de prendre soin des Dragons, sort lentement de l'Obscurité.",6,0,14,7,0,0,0,0,0,2903,6,3302,4,10044,4,0,0,2112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,26,"Le Peuple de dragon 1","Résidait en Helldon il y a fort longtemps.",6,0,14,8,0,3305,3,0,0,0,0,0,0,10094,1,3302,1,0,0,0,0,3306,0,0,0,0,0,0,0,0,0,0,0,0,0
692,26,"Le Peuple de dragon 2","Résidait en Helldon il y a fort longtemps.",6,0,14,8,0,0,0,3305,2,0,0,0,0,2406,6,0,0,10074,0,3307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,26,"Le Peuple de dragon 3","Résidait en Helldon il y a fort longtemps.",6,0,14,9,0,0,0,1202,2,0,0,0,0,3305,3,0,0,0,0,10064,0,3308,0,0,0,0,0,0,0,0,0,0,0,0,0
694,26,"Trésor de la Cité Morte 1","Carte menant à un Trésor caché.",6,0,0,10,0,0,0,90001,5,0,0,90001,4,0,0,90001,1,90001,2,0,0,90006,2,0,0,30032,0,0,0,0,0,0,0,0,0
695,26,"Trésor de la Cité Morte 2","Carte menant à un Trésor caché.",6,0,0,10,0,0,0,90002,5,0,0,90002,4,0,0,90002,1,90002,2,0,0,90007,2,0,0,30035,0,0,0,0,0,0,0,0,0
696,26,"Trésor de la Cité Morte 3","Carte menant à un Trésor caché.",6,0,0,10,0,0,0,90003,6,0,0,90003,2,90008,2,0,0,0,0,30009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,26,"Gardien de Wyvern 1","Conseiller proche de Wyvern. Membre du peuple du Dragon, il est considéré comme étant le plus proche des Dragons.",9,2,25,8,0,0,0,3405,7,0,0,2406,4,2903,1,2806,1,2406,2,0,0,2208,2,0,0,3310,0,0,0,0,0,0,0,0,0
698,26,"Gardien de Wyvern 2","Conseiller proche de Wyvern. Membre du peuple du Dragon, il est considéré comme étant le plus proche des Dragons.",9,2,25,9,0,0,0,3408,7,0,0,3305,4,2906,4,2811,1,2409,2,0,0,2211,2,0,0,3311,0,0,0,0,0,0,0,0,0
699,26,"Gardien de Wyvern 3","Conseiller proche de Wyvern. Membre du peuple du Dragon, il est considéré comme étant le plus proche des Dragons.",9,2,25,10,0,0,0,3405,6,0,0,3308,4,2909,4,0,0,2306,2,0,0,0,0,0,0,3312,0,0,0,0,0,0,0,0,0
700,27,"Coffre aux Trésors de Wyvern 1","Les Dragons, avides, entassent toutes sortes de Trésors autour d'eux.",6,0,0,6,0,0,0,2702,7,0,0,3302,2,3402,2,3102,2,0,0,3307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,27,"Coffre aux Trésors de Wyvern 2","Les Dragons, avides, entassent toutes sortes de Trésors autour d'eux.",6,0,0,6,0,2705,7,0,0,0,0,3102,2,3302,2,3402,2,0,0,3308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
