"id","name","price","description","rm_item_type","item_id","num","order","state","image_url","tab","extra_id","view_frame","sale_type","deck_image_url","twd","hkd","usd"
573,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
574,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
575,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
576,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
577,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
578,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
579,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
580,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
581,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
582,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
583,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
584,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
585,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
586,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
587,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
588,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
589,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
590,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
591,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
592,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
593,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
594,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
595,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
596,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
597,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
598,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
599,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
600,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
601,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
602,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
603,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
604,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
605,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
606,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
607,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
608,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
609,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
610,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
611,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
612,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
613,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
614,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
615,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
616,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
617,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
618,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
619,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
620,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
621,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
622,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
623,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
624,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
625,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
626,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
627,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
628,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
629,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
630,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
631,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
632,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
633,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
634,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
635,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
636,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
637,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
638,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
639,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
640,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
641,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
642,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
643,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
644,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
645,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
646,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
647,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
648,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
649,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
650,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
651,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
652,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
653,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
654,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
655,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
656,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
657,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
658,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
659,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
660,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
661,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
662,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
663,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
664,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
665,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
666,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
667,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
668,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
669,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
670,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
671,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
672,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
673,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
674,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
675,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
676,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
677,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
678,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
679,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
680,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
681,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
682,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
683,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
684,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
685,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
686,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
687,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
688,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
689,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
690,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
691,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
692,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
693,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
694,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
695,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
696,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
697,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
698,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
699,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
700,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
701,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
702,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
703,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
704,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
705,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
706,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
707,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
708,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
709,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
710,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
711,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
712,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
713,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
714,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
715,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
716,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
717,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
718,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
719,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
720,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
721,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
722,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
723,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
724,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
725,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
726,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
727,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
728,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
729,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
730,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
731,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
732,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
733,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
734,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
735,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
736,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
737,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
738,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
739,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
740,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
741,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
742,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
743,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
744,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
745,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
746,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
747,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
748,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
749,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
750,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
751,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
752,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
753,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
754,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
755,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
756,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
757,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
758,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
759,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
760,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
761,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
762,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
763,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
764,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
765,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
766,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
767,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
768,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
769,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
770,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
771,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
772,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
773,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
774,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
775,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
776,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
777,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
778,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
779,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
780,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
781,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
782,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
783,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
784,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
785,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
786,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
787,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
788,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
789,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
790,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
791,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
792,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
793,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
794,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
795,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
796,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
797,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
798,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
799,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
800,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
801,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
802,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
803,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
804,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
805,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
806,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
807,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
808,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
809,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
810,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
811,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
812,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
813,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
814,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
815,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
816,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
817,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
818,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
819,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
820,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
821,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
822,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
823,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
824,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
825,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
826,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
827,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
828,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
829,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
830,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
831,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
832,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
833,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
834,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
835,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
836,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
837,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
838,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
839,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
840,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
841,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
842,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
843,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
844,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
845,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
846,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
847,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
848,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
849,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
850,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
851,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
852,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
853,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
854,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
855,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
856,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
857,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
858,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
859,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
860,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
861,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
862,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
863,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
864,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
865,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
866,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
867,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
868,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0,0,0
