"id","kind","cond","items","prerequisite","exclusion","loop","caption","success_cond","explanation","event_start_at","event_end_at"
161,4,161,"4/178/1+1/10010/1/0",160,,0,"เคลียร์เควส [หนวดที่ย่องเข้ามาใกล้] 7 ครั้ง",0,,"2012-08-29 04:00:00 UTC","2012-09-12 03:00:00 UTC"
162,4,162,"4/179/1+1/20012/1/0",161,,0,"เคลียร์เควส [เล็บที่ผิดรูป] 9 ครั้ง",0,,"2012-08-29 04:00:00 UTC","2012-09-12 03:00:00 UTC"
163,4,163,"3/27/1/0+1/10008/1/0",162,,0,"เคลียร์เควส [หางผอมยาว] 12 ครั้ง",0,,"2012-08-29 04:00:00 UTC","2012-09-12 03:00:00 UTC"
164,4,164,"3/39/1/0+1/20013/1/0",163,,0,"เคลียร์เควส [หางผอมยาว] 18 ครั้ง",0,,"2012-08-29 04:00:00 UTC","2012-09-12 03:00:00 UTC"
165,4,165,"4/177/1+1/10009/1/0",0,160,0,"เคลียร์เควส [หนวดที่ย่องเข้ามาใกล้] 4 ครั้ง",0,,"2012-08-29 04:00:00 UTC","2012-09-12 03:00:00 UTC"
166,4,166,"4/178/1+1/10010/1/0",165,,0,"เคลียร์เควส [เล็บที่ผิดรูป] 7 ครั้ง",0,,"2012-08-29 04:00:00 UTC","2012-09-12 03:00:00 UTC"
167,4,167,"4/179/1+1/20013/1/0",166,,0,"เคลียร์เควส [หนวดที่ย่องเข้ามาใกล้] 9 ครั้ง",0,,"2012-08-29 04:00:00 UTC","2012-09-12 03:00:00 UTC"
168,4,168,"3/27/1/0+1/10008/1/0",167,,0,"เคลียร์เควส [หางผอมยาว] 12 ครั้ง",0,,"2012-08-29 04:00:00 UTC","2012-09-12 03:00:00 UTC"
169,4,169,"3/39/1/0+1/20012/1/0",168,,0,"เคลียร์เควส [หางผอมยาว] 18 ครั้ง",0,,"2012-08-29 04:00:00 UTC","2012-09-12 03:00:00 UTC"
170,4,170,"2/126/1/0",0,,0,"ครอบครองการ์ดสเตเชีย เลเวล 3",333,,"2012-09-05 04:00:00 UTC","2012-09-19 03:00:00 UTC"
171,4,171,"3/38/1/0+2/19/1/2",0,,0,"สะสมโซ่ตรวนโลหะ 5 ชิ้น",0,,"2012-09-12 04:00:00 UTC","2012-09-26 03:00:00 UTC"
172,4,172,"3/27/1/0+2/23/1/2",171,,0,"สะสมโซ่ตรวนโลหะ 15 ชิ้น",0,,"2012-09-12 04:00:00 UTC","2012-09-26 03:00:00 UTC"
173,4,173,"3/27/1/0+2/4/1/2",172,,0,"สะสมโซ่ตรวนโลหะ 30 ชิ้น",0,,"2012-09-12 04:00:00 UTC","2012-09-26 03:00:00 UTC"
174,4,174,"3/27/1/0+2/13/1/2",173,,0,"สะสมโซ่ตรวนโลหะ 50 ชิ้น",0,,"2012-09-12 04:00:00 UTC","2012-09-26 03:00:00 UTC"
175,4,175,"3/27/1/0+3/39/1/0",174,,0,"สะสมโซ่ตรวนโลหะ 100 ชิ้น",0,,"2012-09-12 04:00:00 UTC","2012-09-26 03:00:00 UTC"
176,4,176,"3/28/1/0+2/34/1/2",0,,0,"สะสมโซ่ตรวนทองคำขาว 10 ชิ้น",0,,"2012-09-12 04:00:00 UTC","2012-09-26 03:00:00 UTC"
177,4,177,"4/181/1+4/182/1",136,,0,"กำจัดปิศาจน้ำแข็ง",0,"เคลียร์ [สุสานนอกรีต]","2012-09-19 04:00:00 UTC",
178,4,178,"1/10009/10/0",0,,0,"กำจัดปิศาจน้ำแข็งในเวลาที่กำหนด",0,,"2012-09-19 04:00:00 UTC","2012-09-22 05:00:00 UTC"
179,4,179,"2/129/1/0",0,,0,"ครอบครองการ์ดโวรันด์ เลเวล 3",345,,"2012-10-03 04:00:00 UTC","2012-10-17 05:00:00 UTC"
180,2,180,"1/1/1/0",1,,0,"เคลียร์เควสค้างคาวสายัณห์ 1 ครั้ง",1,,"2012-10-03 04:00:00 UTC",
181,2,181,"1/21/1/0",180,,0,"เคลียร์เควสค้างคาวสายัณห์อีก 1 ครั้ง",1,,"2012-10-03 04:00:00 UTC",
182,2,182,"1/31/1/0",181,,0,"เคลียร์เควสค้างคาวสายัณห์ซ้ำอีก 1 ครั้ง",1,,"2012-10-03 04:00:00 UTC",
183,4,183,"3/38/1",0,,0,"เคลียร์อีเวนท์เควส 5 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
184,4,184,"1/10001/1/0",183,"185+186",0,"เคลียร์เควสเรดแคนดี้ 3 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
185,4,185,"1/10001/1/0",183,"184+186",0,"เคลียร์เควสเยลโล่แคนดี้ 3 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
186,4,186,"1/10001/1/0",183,"184+185",0,"เคลียร์เควสบลูแคนดี้ 3 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
187,4,187,"1/10006/1/0",184,"190+193+196+199",0,"เคลียร์เควสความทรงจำของอัศวิน 5 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
188,4,188,"1/10006/1/0",187,,0,"เคลียร์เควสความทรงจำของอัศวิน +10 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
189,4,189,"1/6/1/0",188,,0,"เคลียร์เควสความทรงจำของอัศวิน +15 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
190,4,190,"1/10007/1/0",184,"187+193+196+199",0,"เคลียร์เควสความทรงจำของสุนัขสงคราม 5 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
191,4,191,"1/10007/1/0",190,,0,"เคลียร์เควสความทรงจำของสุนัขสงคราม +10 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
192,4,192,"1/16/1/0",191,,0,"เคลียร์เควสความทรงจำของสุนัขสงคราม +15 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
193,4,193,"1/10008/1/0",184,"187+190+196+199",0,"เคลียร์เควสความทรงจำของเจ้าชายนิลกาฬ 5 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
194,4,194,"1/10008/1/0",193,,0,"เคลียร์เควสความทรงจำของเจ้าชายนิลกาฬ +10 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
195,4,195,"1/26/1/0",194,,0,"เคลียร์เควสความทรงจำของเจ้าชายนิลกาฬ +15 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
196,4,196,"1/10009/1/0",184,"187+190+193+199",0,"เคลียร์เควสความทรงจำของเทพแห่งดาบ 5 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
197,4,197,"1/10009/1/0",196,,0,"เคลียร์เควสความทรงจำของเทพแห่งดาบ +10 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
198,4,198,"1/36/1/0",197,,0,"เคลียร์เควสความทรงจำของเทพแห่งดาบ +15 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
199,4,199,"1/10010/1/0",184,"187+190+193+196",0,"เคลียร์เควสความทรงจำของผู้ขี่วายุ 5 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
200,4,200,"1/10010/1/0",199,,0,"เคลียร์เควสความทรงจำของผู้ขี่วายุ +10 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
201,4,201,"1/46/1/0",200,,0,"เคลียร์เควสความทรงจำของผู้ขี่วายุ +15 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
202,4,202,"1/10006/1/0",185,"205+208+211+214",0,"เคลียร์เควสความทรงจำขององครักษ์ผู้สับสน 5 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
203,4,203,"1/10006/1/0",202,,0,"เคลียร์เควสความทรงจำขององครักษ์ผู้สับสน +10 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
204,4,204,"1/56/1/0",203,,0,"เคลียร์เควสความทรงจำขององครักษ์ผู้สับสน +15 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
205,4,205,"1/10007/1/0",185,"202+208+211+214",0,"เคลียร์เควสความทรงจำของยุวกษัตริย์ 5 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
206,4,206,"1/10007/1/0",205,,0,"เคลียร์เควสความทรงจำของยุวกษัตริย์ +10 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
207,4,207,"1/66/1/0",206,,0,"เคลียร์เควสความทรงจำของยุวกษัตริย์ +15 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
208,4,208,"1/10008/1/0",185,"202+205+211+214",0,"เคลียร์เควสความทรงจำของผู้ค้นหา 5 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
209,4,209,"1/10008/1/0",208,,0,"เคลียร์เควสความทรงจำของผู้ค้นหา +10 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
210,4,210,"1/76/1/0",209,,0,"เคลียร์เควสความทรงจำของผู้ค้นหา +15 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
211,4,211,"1/10009/1/0",185,"202+205+208+214",0,"เคลียร์เควสความทรงจำของชายสวมหน้ากาก 5 ครั้ง",0,,"2022-10-24 04:00:00 UTC","2012-10-31 03:00:00 UTC"
212,4,212,"1/10009/1/0",211,,0,"เคลียร์เควสความทรงจำของชายสวมหน้ากาก +10 ครั้ง",0,,"2022-10-24 04:00:00 UTC","2012-10-31 03:00:00 UTC"
213,4,213,"1/86/1/0",212,,0,"เคลียร์เควสความทรงจำของชายสวมหน้ากาก +15 ครั้ง",0,,"2022-10-24 04:00:00 UTC","2012-10-31 03:00:00 UTC"
214,4,214,"1/10010/1/0",185,"202+205+208+211",0,"เคลียร์เควสความทรงจำของผู้มอบคำพิพากษา 5 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
215,4,215,"1/10010/1/0",214,,0,"เคลียร์เควสความทรงจำของผู้มอบคำพิพากษา +10 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
216,4,216,"1/96/1/0",215,,0,"เคลียร์เควสความทรงจำของผู้มอบคำพิพากษา +15 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
217,4,217,"1/10006/1/0",186,"220+223+226+229",0,"เคลียร์เควสความทรงจำของดรุณีอมตะ 5 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
218,4,218,"1/10006/1/0",217,,0,"เคลียร์เควสความทรงจำของดรุณีอมตะ +10 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
219,4,219,"1/106/1/0",218,,0,"เคลียร์เควสความทรงจำของดรุณีอมตะ +15 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
220,4,220,"1/10007/1/0",186,"217+223+226+229",0,"เคลียร์เควสความทรงจำของธิดาครึ่งปิศาจ 5 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
221,4,221,"1/10007/1/0",220,,0,"เคลียร์เควสความทรงจำของธิดาครึ่งปิศาจ +10 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
222,4,222,"1/116/1/0",221,,0,"เคลียร์เควสความทรงจำของธิดาครึ่งปิศาจ +15 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
223,4,223,"1/10008/1/0",186,"217+220+226+229",0,"เคลียร์เควสความทรงจำของคนส่งสารผู้สับสน 5 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
224,4,224,"1/10008/1/0",223,,0,"เคลียร์เควสความทรงจำของคนส่งสารผู้สับสน +10 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
225,4,225,"1/126/1/0",224,,0,"เคลียร์เควสความทรงจำของคนส่งสารผู้สับสน +15 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
226,4,226,"1/10009/1/0",186,"217+220+223+229",0,"เคลียร์เควสความทรงจำของอัศวินดาบคู่ 5 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
227,4,227,"1/10009/1/0",226,,0,"เคลียร์เควสความทรงจำของอัศวินดาบคู่ +10 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
228,4,228,"1/136/1/0",227,,0,"เคลียร์เควสความทรงจำของอัศวินดาบคู่ +15 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
229,4,229,"1/10010/1/0",186,"217+220+223+226",0,"เคลียร์เควสความทรงจำของทหารช่างแนวหน้า 5 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
230,4,230,"1/10010/1/0",229,,0,"เคลียร์เควสความทรงจำของทหารช่างแนวหน้า +10 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
231,4,231,"1/146/1/0",230,,0,"เคลียร์เควสความทรงจำของทหารช่างแนวหน้า +15 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
232,4,232,"3/9/1/0+4/185/1",0,,0,"กำจัดพัมพ์คิง 1 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
233,4,233,"3/9/1/0+4/188/1+4/184/1",232,,0,"กำจัดพัมพ์คิง +4 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
234,4,234,"3/9/1/0+4/187/1+4/186/1",233,,0,"กำจัดพัมพ์คิง +5 ครั้ง",0,,"2012-10-17 04:00:00 UTC","2012-10-31 03:00:00 UTC"
235,4,235,"2/132/1/0",0,,0,"ครอบครองการ์ด C.C. เลเวล 3",353,,"2012-10-31 04:00:00 UTC","2012-11-14 04:00:00 UTC"
236,4,236,"3/38/1+4/189/1",0,,0,"สะสมป้ายชื่อ 5 ชิ้น",0,,"2012-11-14 04:00:00 UTC","2012-11-28 04:00:00 UTC"
237,4,237,"3/27/1+4/190/1",236,,0,"สะสมป้ายชื่อ 15 ชิ้น",0,,"2012-11-14 04:00:00 UTC","2012-11-28 04:00:00 UTC"
238,4,238,"3/27/1+4/191/1",237,,0,"สะสมป้ายชื่อ 30 ชิ้น",0,,"2012-11-14 04:00:00 UTC","2012-11-28 04:00:00 UTC"
239,4,239,"4/192/1+1/10006/1/0",0,244,0,"สะสมป้ายชื่อกองกำลัง A และ B อย่างละ 1 ชิ้น",0,,"2012-11-14 04:00:00 UTC","2012-11-28 04:00:00 UTC"
240,4,240,"4/193/1+1/10007/1/0",239,,0,"สะสมป้ายชื่อกองกำลัง A ถึง D อย่างละ 1 ชิ้น",0,,"2012-11-14 04:00:00 UTC","2012-11-28 04:00:00 UTC"
241,4,241,"4/194/1+1/10008/1/0",240,,0,"สะสมป้ายชื่อกองกำลัง A ถึง E อย่างละ 2 ชิ้น",0,,"2012-11-14 04:00:00 UTC","2012-11-28 04:00:00 UTC"
242,4,242,"2/63/1/0+1/10009/1/0",241,,0,"สะสมป้ายชื่อกองกำลัง A ถึง E อย่างละ 3 ชิ้น",0,,"2012-11-14 04:00:00 UTC","2012-11-28 04:00:00 UTC"
243,4,243,"3/39/1",242,,0,"สะสมป้ายชื่อกองกำลัง A ถึง E อย่างละ 5 ชิ้น",0,,"2012-11-14 04:00:00 UTC","2012-11-28 04:00:00 UTC"
244,4,244,"4/195/1+1/10006/1/0",0,239,0,"สะสมป้ายชื่อกองกำลัง C และ D อย่างละ 1 ชิ้น",0,,"2012-11-14 04:00:00 UTC","2012-11-28 04:00:00 UTC"
245,4,245,"4/196/1+1/10007/1/0",244,,0,"สะสมป้ายชื่อกองกำลัง A ถึง D อย่างละ 1 ชิ้น",0,,"2012-11-14 04:00:00 UTC","2012-11-28 04:00:00 UTC"
246,4,246,"4/197/1+1/10008/1/0",245,,0,"สะสมป้ายชื่อกองกำลัง A ถึง E อย่างละ 2 ชิ้น",0,,"2012-11-14 04:00:00 UTC","2012-11-28 04:00:00 UTC"
247,4,247,"2/96/1/0+1/10009/1/0",246,,0,"สะสมป้ายชื่อกองกำลัง A ถึง E อย่างละ 3 ชิ้น",0,,"2012-11-14 04:00:00 UTC","2012-11-28 04:00:00 UTC"
248,4,248,"3/39/1",247,,0,"สะสมป้ายชื่อกองกำลัง A ถึง E อย่างละ 5 ชิ้น",0,,"2012-11-14 04:00:00 UTC","2012-11-28 04:00:00 UTC"
249,4,249,"2/135/1/0",0,,0,"ครอบครองการ์ดคอบบ์ เลเวล 3",363,,"2012-12-05 04:00:00 UTC","2012-12-19 04:00:00 UTC"
250,4,250,"2/138/1/0",0,,0,"ครอบครองการ์ดอีฟลิน เลเวล 3",373,,"2013-01-02 04:00:00 UTC","2013-01-16 04:00:00 UTC"
251,4,251,"3/70/1/0",0,,1,"ทำการประลองในอเล็กซานเดอร์ 3 ครั้ง (สามารถทำซ้ำได้)",3,"หีบสมบัติที่ได้รับจากบันทึกความสำเร็จและอัตราความก้าวหน้าจะปรากฏหลังรีเฟรชเบราว์เซอร์","2013-01-16 04:00:00 UTC","2013-01-30 04:00:00 UTC"
252,4,252,"3/70/1/0",0,,1,"ทำการประลองนอกอเล็กซานเดอร์ 7 ครั้ง (สามารถทำซ้ำได้)",7,"หีบสมบัติที่ได้รับจากบันทึกความสำเร็จและอัตราความก้าวหน้าจะปรากฏหลังรีเฟรชเบราว์เซอร์","2013-01-16 04:00:00 UTC","2013-01-30 04:00:00 UTC"
253,4,253,"2/144/1/0",0,,0,"ครอบครองการ์ดคาเรนเบิร์ก เลเวล 3",393,,"2013-02-06 04:00:00 UTC","2013-02-20 04:00:00 UTC"
254,4,254,"3/29/1/0+3/38/1/0",0,,0,"มอบของขวัญเป็นเควส ★1",0,"การมอบของขวัญที่ได้มาให้ผู้อื่นจะไม่ถูกนับเป็นบันทึกความสำเร็จ","2013-02-13 04:00:00 UTC","2013-02-27 04:00:00 UTC"
255,4,255,"3/2/1/0+4/201/1",254,,0,"มอบของขวัญเป็นเควส ★2",0,"การมอบของขวัญที่ได้มาให้ผู้อื่นจะไม่ถูกนับเป็นบันทึกความสำเร็จ","2013-02-13 04:00:00 UTC","2013-02-27 04:00:00 UTC"
256,4,256,"3/27/1/0+4/207/1",255,,0,"มอบของขวัญเป็นเควส ★3",0,"การมอบของขวัญที่ได้มาให้ผู้อื่นจะไม่ถูกนับเป็นบันทึกความสำเร็จ","2013-02-13 04:00:00 UTC","2013-02-27 04:00:00 UTC"
257,4,257,"3/3/1/0+4/204/1",256,,0,"มอบของขวัญเป็นเควส ★4",0,"การมอบของขวัญที่ได้มาให้ผู้อื่นจะไม่ถูกนับเป็นบันทึกความสำเร็จ","2013-02-13 04:00:00 UTC","2013-02-27 04:00:00 UTC"
258,4,258,"3/28/1/0",257,,0,"มอบของขวัญเป็นเควส ★5",0,"การมอบของขวัญที่ได้มาให้ผู้อื่นจะไม่ถูกนับเป็นบันทึกความสำเร็จ","2013-02-13 04:00:00 UTC","2013-02-27 04:00:00 UTC"
259,4,259,"3/21/1/0",258,,0,"มอบของขวัญเป็นเควส ★6",0,"การมอบของขวัญที่ได้มาให้ผู้อื่นจะไม่ถูกนับเป็นบันทึกความสำเร็จ","2013-02-13 04:00:00 UTC","2013-02-27 04:00:00 UTC"
260,4,260,"2/141/1/0",259,,0,"มอบของขวัญเป็นเควส ★7",0,"การมอบของขวัญที่ได้มาให้ผู้อื่นจะไม่ถูกนับเป็นบันทึกความสำเร็จ","2013-02-13 04:00:00 UTC","2013-02-27 04:00:00 UTC"
261,4,261,"3/9/1/0",260,,0,"มอบของขวัญเป็นเควส ★8",0,"การมอบของขวัญที่ได้มาให้ผู้อื่นจะไม่ถูกนับเป็นบันทึกความสำเร็จ","2013-02-13 04:00:00 UTC","2013-02-27 04:00:00 UTC"
262,4,262,"3/9/1/0",261,,0,"มอบของขวัญเป็นเควส ★9",0,"การมอบของขวัญที่ได้มาให้ผู้อื่นจะไม่ถูกนับเป็นบันทึกความสำเร็จ","2013-02-13 04:00:00 UTC","2013-02-27 04:00:00 UTC"
263,4,263,"3/39/1/0",262,,0,"มอบของขวัญเป็นเควส ★10",0,"การมอบของขวัญที่ได้มาให้ผู้อื่นจะไม่ถูกนับเป็นบันทึกความสำเร็จ","2013-02-13 04:00:00 UTC","2013-02-27 04:00:00 UTC"
264,4,264,"3/29/1/0",0,,0,"ทำการดูเอลกับเพื่อนแบบ 1 ต่อ 1",0,"[สตาร์แคนดี้] ที่ได้รับจากบันทึกความสำเร็จจะปรากฏหลังรีเฟรชเบราว์เซอร์","2013-02-13 04:00:00 UTC","2013-02-27 04:00:00 UTC"
265,4,265,"3/29/1/0+3/6/1/0",0,,0,"ทำการดูเอลกับเพื่อนแบบ 3 ต่อ 3",0,"[สตาร์แคนดี้+ไวท์เฮลธ์3]ที่ได้รับจากบันทึกความสำเร็จจะปรากฏหลังรีเฟรชเบราว์เซอร์","2013-02-13 04:00:00 UTC","2013-02-27 04:00:00 UTC"
266,4,266,"2/147/1/0",0,,0,"ครอบครองการ์ดเนเนม เลเวล 3",403,,"2013-03-06 04:00:00 UTC","2013-03-20 04:00:00 UTC"
267,4,267,"4/217/1+3/2/1/0",0,,0,"เคลียร์ [บัตรเชิญจากไอแซ็ค] 3 ครั้ง",3,,"2013-03-13 04:00:00 UTC","2013-03-27 04:00:00 UTC"
268,4,268,"4/218/1+3/21/1/0",267,,0,"เคลียร์ [บัตรเชิญจากไอแซ็ค] +7 ครั้ง",7,,"2013-03-13 04:00:00 UTC","2013-03-27 04:00:00 UTC"
269,4,269,"4/219/1+3/50/1/0",268,,0,"เคลียร์ [บัตรเชิญจากไอแซ็ค] +10 ครั้ง",10,,"2013-03-13 04:00:00 UTC","2013-03-27 04:00:00 UTC"
270,4,270,"2/30/1/0",269,,0,"เคลียร์ [บัตรเชิญจากไอแซ็ค] +30 ครั้ง",30,,"2013-03-13 04:00:00 UTC","2013-03-27 04:00:00 UTC"
271,4,271,"4/220/1+3/2/1/0",0,,0,"เคลียร์ [บัตรเชิญจากเจด] 3 ครั้ง",3,,"2013-03-13 04:00:00 UTC","2013-03-27 04:00:00 UTC"
272,4,272,"4/221/1+3/21/1/0",271,,0,"เคลียร์ [บัตรเชิญจากเจด] +7 ครั้ง",7,,"2013-03-13 04:00:00 UTC","2013-03-27 04:00:00 UTC"
273,4,273,"4/222/1+3/50/1/0",272,,0,"เคลียร์ [บัตรเชิญจากเจด] +10 ครั้ง",10,,"2013-03-13 04:00:00 UTC","2013-03-27 04:00:00 UTC"
274,4,274,"2/45/1/0",273,,0,"เคลียร์ [บัตรเชิญจากเจด] +30 ครั้ง",30,,"2013-03-13 04:00:00 UTC","2013-03-27 04:00:00 UTC"
275,4,275,"4/223/1+3/2/1/0",0,,0,"เคลียร์ [บัตรเชิญจากซัลกาโด] 3 ครั้ง",3,,"2013-03-13 04:00:00 UTC","2013-03-27 04:00:00 UTC"
276,4,276,"4/224/1+3/21/1/0",275,,0,"เคลียร์ [บัตรเชิญจากซัลกาโด] +7 ครั้ง",7,,"2013-03-13 04:00:00 UTC","2013-03-27 04:00:00 UTC"
277,4,277,"4/225/1+3/50/1/0",276,,0,"เคลียร์ [บัตรเชิญจากซัลกาโด] +10 ครั้ง",10,,"2013-03-13 04:00:00 UTC","2013-03-27 04:00:00 UTC"
278,4,278,"2/90/1/0",277,,0,"เคลียร์ [บัตรเชิญจากซัลกาโด] +30 ครั้ง",30,,"2013-03-13 04:00:00 UTC","2013-03-27 04:00:00 UTC"
279,4,279,"3/39/1/0",0,,0,"เคลียร์การอัญเชิญที่บันทึกทั้งหมด",0,,"2013-03-13 04:00:00 UTC","2013-03-27 04:00:00 UTC"
280,4,280,"4/226/1",0,,0,"ทำการดูเอล 3 ครั้ง",3,"ไอเท็มที่ได้รับจากบันทึกความสำเร็จและอัตราความก้าวหน้าจะปรากฏหลังรีเฟรชเบราว์เซอร์","2013-03-13 04:00:00 UTC","2013-03-27 04:00:00 UTC"
281,4,281,"4/227/1",280,,0,"ทำการดูเอล +5 ครั้ง",5,"ไอเท็มที่ได้รับจากบันทึกความสำเร็จและอัตราความก้าวหน้าจะปรากฏหลังรีเฟรชเบราว์เซอร์","2013-03-13 04:00:00 UTC","2013-03-27 04:00:00 UTC"
282,4,282,"4/228/1",281,,0,"ทำการดูเอล +7 ครั้ง",7,"ไอเท็มที่ได้รับจากบันทึกความสำเร็จและอัตราความก้าวหน้าจะปรากฏหลังรีเฟรชเบราว์เซอร์","2013-03-13 04:00:00 UTC","2013-03-27 04:00:00 UTC"
283,4,283,"4/229/1",282,,0,"ทำการดูเอล +15 ครั้ง",15,"ไอเท็มที่ได้รับจากบันทึกความสำเร็จและอัตราความก้าวหน้าจะปรากฏหลังรีเฟรชเบราว์เซอร์","2013-03-13 04:00:00 UTC","2013-03-27 04:00:00 UTC"
284,4,284,"2/150/1/0",0,,0,"ครอบครองการ์ดคอนราด เลเวล 3",413,,"2013-04-03 04:00:00 UTC","2013-04-17 04:00:00 UTC"
285,4,285,"3/10/1/0",0,,0,"รับการ์ดเลเวล 3 ใบใหม่",0,"ทำการผสมไอเท็มหรือเล่นโบนัสเกมในดาร์กรูมเพื่อรับการ์ดเลเวล 3","2013-02-13 04:00:00 UTC",
286,4,286,"3/10/1/0",285,,0,"รับการ์ดเลเวล 5 ใบใหม่",0,"ทำการผสมไอเท็มหรือเล่นโบนัสเกมในดาร์กรูมเพื่อรับการ์ดเลเวล 5","2013-02-13 04:00:00 UTC",
287,4,287,"3/10/1/0",286,,0,"รับแรร์การ์ดใบใหม่",0,"ทำการผสมไอเท็มหรือเล่นโบนัสเกมในดาร์กรูมเพื่อรับแรร์การ์ด","2013-02-13 04:00:00 UTC",
288,1,288,"3/5/1/0",288,,0,"ทำการดูเอล",1,"หากเคลียร์บันทึกได้แล้วจงลอง log in ในวันถัดไป หากทำต่อเนื่องถึง 7 วันแล้วล่ะก็...",,
289,1,289,"3/5/1/0",289,,0,"ทำการดูเอล 2 วันติดต่อกัน",1,"หากเคลียร์บันทึกได้แล้วจงลอง log in ในวันถัดไป หากทำต่อเนื่องถึง 7 วันแล้วล่ะก็...",,
290,1,290,"3/5/1/0",290,,0,"ทำการดูเอล 3 วันติดต่อกัน",1,"หากเคลียร์บันทึกได้แล้วจงลอง log in ในวันถัดไป หากทำต่อเนื่องถึง 7 วันแล้วล่ะก็...",,
291,1,291,"3/6/1/0",291,,0,"ทำการดูเอล 4 วันติดต่อกัน",1,"หากเคลียร์บันทึกได้แล้วจงลอง log in ในวันถัดไป หากทำต่อเนื่องถึง 7 วันแล้วล่ะก็...",,
