"id","content"
1000,"A living dead and mechanical doll... I seem to remember something now..."
1001,"Are you all right?"
1002,"I am fine, just need a breather. Perhaps going forward like this will lead me to the key of my memories."
1003,"Eesh, fighting the undead is disgusting."
1004,"The vampire and the undead have all turned to ashes."
1005,"All have turned to ashes... will my nightmares end as well?"
1006,"Manipulating the dead and night? All of this is unnatural!"
1007,"It ends with the destruction of the vampire."
1008,"All will restore to normal now, am I right Sylph?"
1009,"Even the monster is no match for my skills."
1010,"The vampire has turned to ashes."
1011,"One would only perish without strength... That is the truth."
1012,"Tsk tsk tsk, now we're fighting vampires? I am not a fan of horror stories!"
1013,"Are you scared of them?"
1014,"You damn right I am! I am just a normal detective!"
1015,"The proud undead vampire will perish into nothingness after all..."
1016,"Everything in the world must return to nothingness after all."
1017,"And that's what we are fighting against, even if I have to sacrifice everything."
1018,"Damn, that was a tough fight. Are you hurt my lady?"
1019,"I'm fine. What about you, Rood?"
1020,"I'm fine as well. And as you can see, my whip is in good condition."
1021,"Well, that was an exciting fight for an old man like me. I'm glad we won."
1022,"The sun has come up."
1023,"What a lovely morning. A new beginning always makes me happy."
1024,"The vampire has fallen into ashes. What do you think death feels like?"
1025,"I have no idea."
1026,"Ha ha ha, I thought so too, asking a doll what it's like to be dead."
1027,"The evil vampire has been defeated! Looks like peace will finally descend to this land."
1028,"Peace?"
1029,"Umm. The undead were redeemed as well, and peace will surely come."
1030,"Day breaks once the vampire is defeated... what in the world is happening here?"
1031,"I guess that means the vampire was controlling the night?"
1032,"So she was using some contraption to hide the night? Fascinating."
1033,"What a horrible woman. Not my cup of tea."
1034,"The vampire has turned to ashes."
1035,"Save us the trouble of getting rid of bodies..."
1036,"Dawn... So bright..."
1037,"The undead have vanished too."
1038,"Day light purifies and cleanses the manipulation of darkness..."
1039,"So the vampire can even control the nights..."
1040,"Once they are gone, mornings have returned too."
1041,"The dead returns to the earth, and the law of nature resumes."
1042,"The master of the nights has been destroyed."
1043,"And so do all the undead."
1044,"They sleep forever in the morning."
1045,"Is it curing them if we revive the dead?"
1046,"Can the dead be cured too?"
1047,"At least not with my power. That vampire lady was impressive."
1048,"The evil vampire and the eternal darkness have vanished. This must be the graciousness from God."
1049,"The sun has arisen."
1050,"The lights have returned! This is a blessing from God to my power!"
1051,"Once the sun came up, everything vanishes. Their existence is so weak."
1052,"The sun is so bright."
1053,"A vampire who cannot best the sun dares to challenge me?"
1054,"That woman... She was so naive, even with her esthetics."
1055,"Esthetics?"
1056,"Yes, it is something endearing to me, a key concept that that differentiates me from normal machines."
1057,"The night has left, and the rule of the vampire has ended."
1058,"The vampire and the undead are all gone now."
1059,"I guess the dead will finally find peace now."
1060,"Pity we have to do this. I hope there's some data left of the vampires."
1061,"Do you want to become a vampire too?"
1062,"Nah, I am only interested in the technology to bring back the dead."
1063,"Once the vampire is gone, they vanish as well."
1064,"So why revive the dead?"
1065,"Sometimes people are afraid when they are alone. I guess the vampire is like that too."
1066,"After the vampire was destroyed, the undead returned to earth once more. How envious I am of them."
1067,"Envious? What do you mean."
1068,"They no longer will taste pain again, unlike me."
1069,"The slaves that served their master vanish with their master. It's the unwavering rule."
1070,"So the vampire is so desperate for companions, even if they are undead?"
1071,"Things with free will can't be kept by oneself... how pathetic."
1072,"No matter how dedicated once were, everything lose their values now."
1073,"I wonder what the reasons are for collecting so many."
1074,"Reasons? Reasons only exist for those whose treasures were taken away from the dragon."
1075,"All the treasures have burned to ashes... so much for this guy's efforts."
1076,"What is the true wish of a dragon?"
1077,"Who knows. I guess even a monster like that needs an objective in life."
1078,"The dragon's live burns together with the rest of the treasures."
1079,"How pitiful."
1080,"Death and destructions are light; only the end grants value to anything."
1081,"The treasures perished with the dragon together."
1082,"I wonder if the dragon has felt happiness before too?"
1083,"Who knows? I guess he needs a reason to fight for."
1084,"Why collect this much treasure? What for?"
1085,"I wonder why too."
1086,"Once turned to ashes, everything's the same; thoughts and desires all vanish together as well."
1087,"The beautiful treasures turned to ash together with the dragon."
1088,"Why does a dragon covet treasures this much?"
1089,"Maybe because it just wants it? Maybe the desire for things is the only thing to live for."
1090,"I wonder if the dragon wishes to disappear with the treasures from this world."
1091,"What do you mean?"
1092,"All our efforts may end up pointless in the end. I guess you wouldn't understand."
1093,"It seems you can't keep both the treasures and your life."
1094,"So why did the dragon collect the treasures in the first place?"
1095,"Who knows? Not everyone leaves something in his or her life, even for a dragon."
1096,"The dragon and the treasures both turned to ashes!"
1097,"... ..."
1098,"I guess that's it then."
1099,"Foolish dragon, leaving nothing after death."
1100,"The treasures have all turned to ashes."
1101,"Looks like he was consumed by his greed... I guess for a dragon this is the only way to live."
1102,"Tsk tsk tsk, everything is burning!"
1103,"And I thought they were so pretty."
1104,"Things stay beautiful if not destroyed, and that goes the same for us too!"
1105,"Seems like everything is burning."
1106,"What a shame, the treasures were so beautiful."
1107,"This is just karma at play. Maybe it's for the best for the treasure that incites greed to be gone as well."
1108,"Dragon, huh... we had dealings in the past too."
1109,"You remembered something?"
1110,"A bit, but not all of it. I will find them all in time."
1111,"What a strong opponent!"
1112,"Yes, but you won in the end."
1113,"Yeah. I guess this settles one of our past dealings as well."
1114,"Foolish dragon, perished by its own greed."
1115,"Greed?"
1116,"That's right. There were many with great power and intelligence but ultimately perished under their own greed."
1117,"Whoa whoa whoa, everything is burning! Shame, they were so pretty."
1118,"Why does a dragon collect these things?"
1119,"I know the feeling of happiness when you keep something beautiful by your side. However, I guess you can't understand what that feels like, can you?"
1120,"Maybe a dragon is lonely because its power is so great."
1121,"And that's why it collects treasures?"
1122,"Only something like treasures can stay quiet and not harm a dragon."
1123,"Is that why the dragon keeps collecting this stuff?"
1124,"Nothing is eternal anyway."
1125,"But that's what the dragon wants."
1126,"Eternity is a lie. As long as you live, death will inevitably come. Yet why did it not see this coming?"
1127,"Collecting treasures through one's life... what a boring life it was."
1128,"And what is not a boring life?"
1129,"The questions itself is boring."
1130,"Exploring the world and expands one's knowledge... such is the nature of all intelligent creatures. Anything else is meaningless."
1131,"Collecting all these treasures, what good did it bring in the end?"
1132,"I guess that's everything for a dragon."
1133,"Even though I understand the desire to collect beautiful items."
1134,"What I don't understand is the desire behind surrounded by treasures, even if you have to loot from others."
1135,"Oh, what a waste, there were so many beautiful stuff!"
1136,"And now everything is burned up."
1137,"What's the point of collecting these treasures? Did it think itself as immortal?"
1138,"Such a fitting, miserable end for this pretentious monster"
1139,"What does a dragon need treasures for?"
1140,"The treasures are the symbol of the dragon's arrogance. He must have thought that's what befits him."
1141,"All it took was an instant for something that was once so beautiful to turn into dusts."
1142,"Maybe the dragon simply wanted to hoard it all by himself."
1143,"What you called [value] only matters when there is others around... The dragon does not seem to understand this."
1144,"We finally defeated it!"
1145,"Have you fought him before?"
1146,"I suddenly recalled during the last battle. Now I finally feel free."
1147,"A dragon huh? Never thought I would meet one here."
1148,"Something that happened before?"
1149,"It wasn't too long ago for myself, but I can't say for the rest of our battle companions."
1150,"How meaningless, everything turns to dust and ruins."
1151,"So why does a dragon want treasures?"
1152,"It is difficult to live aimlessly, or to have no one understand your reason for living."
1153,"Destruction driven by greed?"
1154,"I wonder if the dragon is satisfied."
1155,"It is because of this unquenchable lust that the dragon keeps hoarding treasures, even if costing countless lives of others."
1156,"No destiny and no goals. Can one truly live forever."
1157,"Maybe that's why the dragon collects treasures."
1158,"I do not condone robbing from others, even if for survival."
1159,"What a miserable way to die, not very suited for a dragon."
1160,"Is this what the dragon wishes for?"
1161,"Just an example of desire and greed overpowering strength. Only through determination does one's strength rises."
1162,"Tsk tsk, I doubt stories of detectives fighting dragon will sell well..."
1163,"All has turned to ashes."
1164,"If it were me, I would value life more than treasures, as a specie is defined by vitality."
1165,"A dragon also pursues all things beautiful and eternal."
1166,"But all that's left now are charred remains."
1167,"Perhaps, but I think the consciousness of the dragon must have been imprinted somewhere in the world, forever."
1168,"That was a tough enemy, even for a beast tamer such as myself."
1169,"Why does a dragon covets this much treasures?"
1170,"Treasures are simply objects and cannot compare to the transient beauty of flowers."
1171,"I've never imagined I would be able to fight the legendary dragon. What a formidable enemy."
1172,"Why does it crave the treasures?"
1173,"Perhaps if I can communicate with it, I can understand what a dragon, or any monsters, truly thinks."
1174,"Look at these beautiful treasures, all burned to ashes. What were its true intentions?"
1175,"I think it simply wanted to live on."
1176,"Things inevitably perish, no matter how beautiful or strong they are. This world is both so meaningless and strange."
1177,"So many treasures. What does a dragon need them for?"
1178,"I wonder the dragon feels content now."
1179,"I do not, and will not, understand the reason behind taking something so important away from innocent people."
1180,"I wonder how it took the dragon to collect this much treasure."
1181,"But then, everything has burned away."
1182,"It doesn't matter how long you spend on it; once you're dead, everything's gone forever."
1183,"Sad as it was, we are not that different"
1184,"Whew, never thought I'd have to fight a dragon. Makes for one hell of a story, though."
1185,"Why does it want to collect treasures?"
1186,"Like I know. Too much greed will only make you look silly."
1187,"Poor dragon... I heard its cry..."
1188,"Is the dragon sad?"
1189,"The loss of all those beautiful treasures and one's life... If that's not sadness, I don't know what else is."
1190,"I guess the dragon is not satisfied even with this much treasures."
1191,"I wonder what makes the dragon want to collect this much treasures."
1192,"Greed can be unfathomable, and perhaps the dragon has succumbed to its insatiable greed without knowing it."
1193,"Dragon, treasures, all gone. Maybe it's for the best they are."
1194,"I wonder if the victims of the treasures have found salvation."
1195,"Who knows? Maybe they resent that their chance for revenge was taken away by strangers."
1196,"Well, the dragon can do more bad things now."
1197,"Does grudge begets salvation too?"
1198,"Let me know if you're feeling unwell, I can cure you."
1199,"The God has punished the greedy dragon. Now everything can be purified."
1200,"What drives the dragon behind all its greed for treasures?"
1201,"Sins occur all the time and it's up to us the Agents of God's will to rectify them."
1202,"Dragon, treasures, everything's the same once you are burned"
1203,"What does it take to satisfy a dragon?"
1204,"I think greed cannot by satisfied; they will just grow indefinitely."
1205,"Pity, it's not every day you come across a dragon!"
1206,"What does it want really?"
1207,"The will to pursue beauty is more precious than everything. It's the determination that keeps the dragon existence."
1208,"A pity that the strength is a bit lacking."
1209,"Taking something valuable does not increase one's value."
1210,"You mean the dragon wants the recognition of others?"
1211,"If it means robbing treasures from others, then it is pathetic."
1212,"The dragon already has something far more valuable than all the treasures."
1213,"You mean the value of the dragon itself?"
1214,"That's right. The dragon already has awesome power, and does not need to covet things like treasures."
1215,"Did everything burn up?"
1216,"The dragon stayed with its treasures to the end."
1217,"After all, it's the only thing it can relate to. The dragon must have died contently with them."
1218,"Eternity in the name of treasures?"
1219,"What does it want treasures so badly?"
1220,"I guess it wants something eternal by its side, since it cannot be like that."
1221,"No matter how beautiful things were, they are all the same when turned to ash."
1222,"So, does the dragon felt happiness surrounded by treasures?"
1223,"Living in doubts and fear of others taking back the treasures... I don't think that's happiness at all."
1224,"Is the Goddess gone?"
1225,"What should I do now?"
1226,"Live on for the sake of yourself. That is the meaning of being alive."
1227,"Are you ok?"
1228,"I am fine. But what should I do from now?"
1229,"I am glad you have returned to normal again. Well then, what should we do from now?"
1230,"It seems the monster disguising as the Goddess has disappeared"
1231,"Now that the one who guides us is gone, what should we do now?"
1232,"I'll go to wherever you wanted to go, Ms. Doll."
1233,"To go so far as resurrection just to revenge... are you all right?"
1234,"I am fine now."
1235,"Very well, then. It seems the battle will continue. Come with me then."
1236,"Looks like you have returned to normal. And to think that the Goddess used us just for revenge..."
1237,"That's right, but she's gone now."
1238,"Well, if it can get me back to the surface, then I guess I am fine with it. I still got things to take care of."
1239,"The thoughts of the Goddess have disappeared, incinerated like fire."
1240,"Why have I stayed behind"
1241,"I do not know, but perhaps we can find the answer if we continue."
1242,"So this is the Goddess that has summoned me... but she is here no more."
1243,"You are in control of your own fate too."
1244,"Yes, you are right. I shall return to change my fate once again."
1245,"Are you all right? I have no idea things will turn out like this."
1246,"Yeah... but what should I do from now?"
1247,"Don't worry, things will turn out alright by themselves. I have also recalled something that I've gotta do. It all begins now."
1248,"This is the end, then."
1249,"......"
1250,"... I understand. I will follow you."
1251,"Revenge...?"
1252,"Do you want to return to the surface?"
1253,"Yes, I do, I need to go back and search for my reasons for existence."
1254,"What makes us different from that thing?"
1255,"The will for vengeance, you say?"
1256,"Revenge... Perhaps it is a very strong thought, that the will to complete it could even create worlds."
1257,"The Goddess of Fire... you are also a sad existence."
1258,"But she's disappeared from my body now."
1259,"That's great! We can go onto new journeys now."
1260,"The grudge has disappeared. How do you feel?"
1261,"I am fine, just wondering what should I do from now?"
1262,"You can always think about that later; for now it seems the way shown to us points back up to the surface."
1263,"Hey, are you ok?"
1264,"I am fine. She has completely disappeared."
1265,"That's good, then! I was so worried about you. We can finally be free now."
1266,"To go so far just to get her revenge... I kind of admire that woman now."
1267,"What should I do now?"
1268,"We'll think about it once we return to the surface. I also recalled why I must go back."
1269,"Damn that Goddess of Fire for making this happen!"
1270,"Nevertheless, she is gone now."
1271,"And you survived too. Looks like I am going to be stuck with you for a little longer."
1272,"The Goddess of Fire... she seems familiar to me."
1273,"Do you know her?"
1274,"I don't know. But I felt a trace of warmth and sadness..."
1275,"The Goddess wishes for death of everything, just like me."
1276,"But you stopped her."
1277,"I'd rather enjoy death brought forth by myself and not from others' tampering."
1278,"The grudge of vengeance... How pointless."
1279,"What will I do from now?"
1280,"I'll figure out that myself. I am, however, starting to be interested in you now."
1281,"Even the Goddess has her pride and faith to uphold to."
1282,"However, also those behaviors will lead chaos to the world."
1283,"If stopping the Goddess is for the sake of peace, then I think I am doing the right thing."
1284,"You must have inherited the soul of Lady Yami"
1285,"The Soul of the Goddess?"
1286,"Correct. Now that all enmity has been purified, you exist as a brand new being."
1287,"Well well, looks like the farce has ended..."
1288,"To think it would turn out like this..."
1289,"At least everything's ended... Whatever, guess it's time to go back to my old work."
1290,"The children's game has ended."
1291,"Maybe the Lady Goddess wishes to change this world."
1292,"Insanity created by machines... what an impressive invention by that guy..."
1293,"A grudge, huh? At least it got me back."
1294,"Are you going back to the surface."
1295,"That's right. I shall go back and find where I truly belong."
1296,"Seems like this is the end now. Are you okay?"
1297,"Yeah... but what should I do from now?"
1298,"I have somewhere that I must go back to. That's where I must go."
1299,"Is this what Lady Yami want?"
1300,"I don't know, but her heart is pure."
1301,"I know that, it's just that..."
1302,"A goddess bound by vengeance and grudge?"
1303,"Looks like it has ended. What should I do now?"
1304,"In the name of justice, I am going back to the surface."
1305,"So the Goddess is named Yami... she's nothing more than a normal girl."
1306,"Does the divine beast recognize who she really is?"
1307,"Yeah... they were good friends who used to live together, just like with me..."
1308,"... I am really sorry to make you fight with a friend, Sylph"
1309,"Looks like this is the final stop of this world."
1310,"Yes, it is..."
1311,"To you it may be the final stop, but not for me. I have matters I must attend to on the surface."
1312,"At last, everything has ended. That was some outrageous experience we've gone through. Are you all right?"
1313,"Umm, but I don't know what I am supposed to do now."
1314,"And that's the beauty of freedom: do whatever you like. I am going back to my old job too."
1315,"The Goddess has left this place. Are you staying here?"
1316,"I don't know."
1317,"Well then, come with me. In a world without end, I have suddenly wanted to live on with a machine... like you."
1318,"Ohhh, the thoughts of the Goddess, Lady Yami have disappeared..."
1319,"I think we still have matters to take care of..."
1320,"If you say so. I hope Lady Yami's thought is still around somewhere..."
1321,"So this is the final battle, seems so long and yet so short."
1322,"What should we do from now?"
1323,"I am going back to where I belong. Don't worry; you must have somewhere you are needed too."
1324,"A crazy woman in this crazy world. Maybe the Goddess is that most normal being in this world."
1325,"But you defeated her for me."
1326,"Hahaha, that's because I LOVE chaos, so I must destroy everything! Hahahahaha..."
1327,"I've defeated the Goddess with grudges! Have I saved the world?"
1328,"I do not know, but you saved me."
1329,"I am glad you are all right. Come on; let's go back to my home! You are greatly welcome to stay with me."
1330,"So the Goddess is bent on revenge against the world, even at the cost of sacrificing others?"
1331,"Maybe, but she's gone too."
1332,"I guess all that's left is returning to the surface. I wonder what has it become?"
1333,"After all that trouble and it ended like this? Some great master you got."
1334,"I am sorry, but at least you are free now."
1335,"Got me out of my boredom anyway. But from now on I am doing things my way."
1336,"If it weren't for the Goddess of Fire, I wouldn't be here..."
1337,"And I could not have obtained a heart too."
1338,"With her death on us, we must continue forward..."
1339,"Lady Yami has entrusted her thoughts to you."
1340,"Really?"
1341,"The fact that you remain here as you are is the answer."
1342,"The vengeance of the Goddess has ended, but mine has just begun."
1343,"Where do we go from here?"
1344,"I must return to the surface to bring an end to the cursed fate between me and her."
1345,"Look, look, I have fixed Lady Yami!"
1346,"What happened to the Goddess?"
1347,"I cured her sickness. Don't worry, I was by your side all this time too!"
1348,"By the God's will, my time will come after the Goddess is destroyed!"
1349,"So what will you do now?"
1350,"What do you think? I am going to unite everyone... the surface of the Multiworld... under the God's will!"
1351,"Living just for the sake of revenge. Won't she feel bored?"
1352,"To Lady Goddess, that's everything."
1353,"Well, that kind of life is not my cup of tea. At least I can return to the surface now. Why don't you come with me and let's have fun together back on the surface?"
1354,"So the Goddess is dead now?"
1355,"Yes, after she has relieved me."
1356,"I see. At least I get to enjoy this insane and yet beautiful realm."
1357,"I hope the power that created this world was shared to a machine like you."
1358,"Betting everything on the matters that are most important... The Goddess has reminded me of something I must do."
1359,"And what now for you?"
1360,"Going back to the surface. I have something that I must tell to that person."
1361,"The powerful grudge has bent all the rules, but there's no need to sacrifice this doll for this new discovery."
1362,"Why save me?"
1363,"I am interested in how your heart has formed, that's about it."
1364,"Hey, when we get back, help me with my report, all right?"
1365,"So the Goddess also has somewhere to return to, even if consumed by madness."
1366,"Not for me. What about you?"
1367,"Such thing was lost long ago. That's why I wanted to find it together with you."
1368,"The Goddess is gone, but I am spared. Seems like no matter I tired I just can't die."
1369,"What will you do now?"
1370,"Like you. As someone who can't die, I feel like living just a little longer. Why don't you come with me as well?"
1371,"Observation of the world made by the Goddess of Fire has concluded."
1372,"So the record of me, a creation of the Goddess, will disappear also?"
1373,"No, your record has just started."
1374,"I look forward to whichever record you will leave in this world."
1375,"The wheel of time has started turning. I must now find my way."
1376,"Is that what you really are? I am surprised you have fallen inhumanly this far."
1377,"A companion? What a nostalgic feeling, but it's not something I need now."
1378,"I am not interested in your ambitions, but what stands before my way shall fall!"
1379,"To save our world again, your strength is needed."
1380,"I am going to gather my companions again. Why don't you come as well?"
1381,"The last one standing is always the victor..."
1382,"Death is the only hope that blooms in this dark world."
1383,"Ah, eternal battle, just what I desired!"
1384,"Power is meant to destroy our enemies. It is the unwavering truth since the beginning of time."
1385,"I am the one who is above all. I shall imprint my name deep into your soul!"
1386,"You should be honored that it is I who will deliver you to your end."
1387,"Your power, why not use it to its fullest in my organization?"
1388,"This is only a game. What matters to me will come only after I have destroyed you."
1389,"Can't believe we'll meet like this again, eh Karenberg?"
1390,"Ah the beautiful Birgit, let see how far you have matured!"
1391,"The brave shadow swordsman. I crave your power now more than ever!"
1392,"Don't stare at me like that, immortal one. I am merely expressing my gratitude to you."
1393,"Looks like you got some fancy skills, little girl."
1394,"This time I shall destroy you all with the sound of this guitar!"
1395,"I am no longer interested in your Great World."
1396,"Get away from me! I have not fallen that far enough to accept your temptation!"
1397,"Don't estimate the power of the immortal!"
1398,"My strength is more than your match!"
1399,"I have no time for jokes from a doll..."
1400,"However, we can only go forward."
1401,"This hatred... I shall make whoever designed me pay!"
1402,"How dull... Filthy creatures with no sentience, is that all you got?"
1403,"There are monsters also with intelligence. Don't underestimate them."
1404,"Don't act like you know it all, doll, I am not dumb enough to be manipulated by monsters."
1405,"The power to control time... This is something I long for."
1406,"Is that so?"
1407,"Distort whatever is present and leave it like that forever."
1408,"This is something that is not yet possible in our world."
1409,"A symbol of fear like the dragon is nothing more than a fool if he's blinded and bound by desires."
1410,"So, are you saying we must not collect treasures?"
1411,"Just like strength, there are times when treasures are useful."
1412,"For those who ignore such occasions, treasures will only bring destruction."
1413,"Revenge against the world just for that? Arrogance has limit too, you know."
1414,"What should I do from now?"
1415,"Oh brave doll, you shall become my attendant."
1416,"Come back with me to the surface and let's take over this world together!"
1417,"I have forsaken my past..."
1418,"If you must stand in my way, then die!"
1419,"Let's end this here and now."
1420,"I have my ways to go."
1421,"I do not sympathize with you. That is your way of life."
1422,"You must have something that you can do."
1423,"Let's go a few rounds, Leon."
1424,"Sorry, I have no time for that."
1425,"Fine, I'll play with you."
1426,"Target confirmed. Proceeding to target termination."
1427,"I won't pray for something that doesn't know if it exist or not."
1428,"The sound of crunching bones and crushing guts is my gospel."
1429,"Sighing and screaming is the foundation of the Great World."
1430,"This is all for the sake of the Great World..."
1431,"Please forgive my rudeness, but will you be my opponent?"
1432,"It is the leader's duty to know his men's potential."
1433,"Who am I, and what's my mission?"
1434,"Keep going. I exist to guide you."
1435,"I see, then I shall do what you say."
1436,"Hearing the screams of the monsters has stirred up something inside me."
1437,"Now is not the time for sadness."
1438,"This trembling feeling of excitement deep in my body... is this really sadness?"
1439,"Looks like you can't control your own death, if you can manipulate others."
1440,"The sun rises as the vampire is defeated."
1441,"I love the morning where the undead scream as they are torched by the daylight."
1442,"Dragon, treasures, all are just dusts after they have been incinerated."
1443,"So why collect this much?"
1444,"Maybe he wants to hear the screams of the people whose treasures were stolen?"
1445,"So that's why he hoards so much?"
1446,"Your mission ends here."
1447,"What will you do now?"
1448,"I am going back to my original mission."
1449,"As comfortable as this world is, I have to return to the surface."
1450,"If it's death you want, then death you shall receive!"
1451,"All that returns to darkness shall disappear, even pain."
1452,"I write my own destiny."
1453,"From now on, I will be in charge."
1454,"Go easy, I got a sore leg."
1455,"I didn't know bugs could be used in battles too."
1456,"I need to brush up on things that affect humans."
1457,"You're welcome to be my patient."
1458,"It's nothing, just a minor bite."
1459,"Never thought I would get to observe C.C.'s machines up close."
1460,"I wonder how does Tyrrel's weapon work? Mind if you demo it for me?"
1461,"Show me how far the medical micro machines have advanced."
1462,"Darn it. I don't believe I have to fight Linnaeus under these circumstances."
1463,"Tsk Tsk, didn't know such a place existed."
1464,"Don't just sit there, keep going"
1465,"Don't rush me like that. There are many strange things here."
1466,"This is my first time fighting a monster."
1467,"There are more monsters ahead."
1468,"Yeah? Would be great if there were more insect-like monsters ahead, too."
1469,"You can manipulate things without micro machines? Impressive! I am envious now."
1470,"Frustrated?"
1471,"The results of years of my research so easily surpassed..."
1472,"Of course I am frustrated."
1473,"Shouldn't heroes and not engineers fight the dragon?"
1474,"But you succeeded anyway... say, what are you doing?"
1475,"Oh, just taking some samples from the dragon."
1476,"Don't mind if I take a little bit of blood, do you?"
1477,"Maybe the Goddess is the machine closest to humans."
1478,"Instilled with a real heart now, will I become as crazy as her?"
1479,"That's all up you. If you're worried about it, come with me then."
1480,"I'll assist you should insanity overtakes you."
1481,"Please get out my way, there's no need to die unnecessarily"
1482,"Although death is fine too, but not today."
1483,"Taste my death... so sweet and succulent..."
1484,"Kneel and beg me for mercy!"
1485,"I'm only interested in strong ones. Are you strong?"
1486,"The strong will always survive."
1487,"Even hatred feels like love when it becomes too much."
1488,"I've lost my honor as a warrior already."
1489,"The forest is no more. Everything can just be destroyed, then."
1490,"It's already too late, Ayn. Everything is."
1491,"What, you are here too? Too bad."
1492,"Are you going to make this world your plaything, too?"
1493,"Your hatred is......"
1494,"Why is Nadine here......!?"
1495,"Ah ha ha ha ha ha ha, you are here, too."
1496,"Where do you want to go, missy?"
1497,"It's very far ahead. I'll lead the way."
1498,"What you said is dubious, but you are the only one I can rely on now."
1499,"Daemons. It seems like I haven't fought with them for a long time."
1500,"Haven't you fought with daemons before?"
1501,"I don't remember it well so I don't know either. But if it is necessary, I'll think of it one day."
1502,"Are you calling yourself a Queen by forcing the dead to kneel down? You are so full of yourself."
1503,"Are you envying me?"
1504,"Are you kidding me? I am not interested in being served by the dead."
1505,"No matter how persistent you were before, it does not make sense, as long as everything goes to emptiness."
1506,"Will you be satisfied if you own a dragon for a certain period?"
1507,"No matter how eager you are, something is irreversible."
1508,"It may feel happy because it died without suffering such awful pain."
1509,"There is nothing more difficult than dealing with uncontrolled love."
1510,"But the Goddess who entrusted her will to me had gone."
1511,"Really? But she left something interesting instead."
1512,"Huh, I am looking forward to going back on the ground."
1513,"My shield is eternal."
1514,"Foolish one, know your weakness."
1515,"Come on, it's the beginning of a new show."
1516,"Taste my XXXX!"
1517,"As expected, I am dazzling during battle!"
1518,"Want to try me?"
1519,"Whether you flee or get defeated, your destiny will be either!"
1520,"I am not going to lose him!"
1521,"I am so excited right now and I have not had such a feeling for many years! Leave it to me!"
1522,"I will definitely beat you today!"
1523,"Hey you, have we met somewhere before?"
1524,"You've changed a lot from before you disappeared."
1525,"Oh oh! Give me all you got!"
1526,"Do you think your swordsmanship is better than mine?"
1527,"......?"
1528,"You are still calm as before."
1529,"You are still the same and only talk glibly."
1530,"We're finally out of the forest. Just go straight ahead, right?"
1531,"Yeah. Let's go."
1532,"No problem. Leave it to me!"
1533,"What's wrong? Why do the daemons here not have a backbone!"
1534,"That's because you are so lucky."
1535,"What did you say? This is my power!"
1536,"Ha ha ha ha!"
1537,"If she were not a monster, I hope she could be my girlfriend."
1538,"Is a vampire unsuitable?"
1539,"Although so beautiful, I don't think I can get along with a sister who is capable of manipulating the dead."
1540,"I had avenged you, everyone......"
1541,"Have you ever fought with it?"
1542,"Ah, our partners were almost all killed by that guy."
1543,"But I finally have the audacity to face everyone."
1544,"I was just worried about what will happen for a short while. Are you OK?"
1545,"Why did you save me? I'm one of the items belonging to the Goddess."
1546,"We've just travelled together here."
1547,"If I left an old friend in the lurch, it is impossible for me to get back to the ground."
1548,"I will not put the future in the hands of evil."
1549,"My sacrifice is insignificant for correcting this world."
1550,"Don't stand in my way; the crisis is imminent."
1551,"My sword is eternal."
1552,"I'm Hungry."
1553,"Whoa, what the heck is this?"
1554,"Hmm... this is troublesome."
1555,"I'm greater than a lion."
1556,"You insolent punk; I shall crush you."
1557,"How long has it been since we dueled like this?"
1558,"Whatcha standing around for? You're the only one what can save that one."
1559,"Which is stronger? Your whip or my power?"
1560,"Who is stronger? You or me?"
1561,"Oh? You want to fight also?"
1562,"Hey, who are you actually? I feel like I've seen you before."
1563,"We haven't had a showdown in a long time. I'll not make it easy for you."
1564,"Do you also know who I am?"
1565,"The beast versus the beast master, now... now, this should be quite a show."
1566,"Orang, I never thought there'd be a day to fight you."
1567,"Sure, this is the first time to fight you like this."
1568,"Mr. Cute Puppet, let's play."
1569,"Am I required to go to the Goddess?"
1570,"Yes, the Goddess said she also wished you could retrieve your memories."
1571,"Her words are absolute, and so I shall be obedient."
1572,"Hungry..."
1573,"Can a machine be hungry?"
1574,"Because I am great, I am different from others."
1575,"It would be very boring if I could not eat or nap."
1576,"Dying is boring, is it?"
1577,"That is hard to say. It may be a blessing to become like us."
1578,"I'm so good, even dragons are completely unworthy opponents."
1579,"Bears, now this kind of animals are quite something."
1580,"It's because I am quite something, not bears overall."
1581,"Lady Mia is so very gentle, reaching out to a piece of scrap metal like me."
1582,"Please don't cry. I shall be with the Goddess."
1583,"I'm sorry; I'm sorry Lady Mia... Please forgive me..."
1584,"Correcting the world is my mission."
1585,"Need not heed the words of a sinner."
1586,"Leave, or be destroyed."
1587,"Destruction may be unavoidable in order for restoration to take place."
1588,"Let chaos be stopped."
1589,"Stacia, I will punish you!"
1590,"There's no need for an observer; the world is such a one already."
1591,"Ha, you actually pursued all the way here, such an effort."
1592,"No one can impose judgments on right or wrong, and your actions tell of your self-righteousness."
1593,"There's nothing more dangerous than a contradicting self-consciousness. Are you still going to proceed even if it is so?"
1594,"Your memories will come back to you in time."
1595,"Seems like there's nothing more to be said. Alright, you lead."
1596,"I still remember how to fight... I should be alright at this level."
1597,"The monsters will only get stronger from here."
1598,"I will not get careless. As long as everything is returned to the light."
1599,"The dead are once again how they should be, correcting the twisted end."
1600,"What is death truly? Is it something fearsome?"
1601,"Who knows? If the emotions of facing death could be known,"
1602,"maybe one day it will be known as well."
1603,"Is everything dust to dust? What is the true intention of the dragon?"
